,cellid,sw,ptr,fwhm,es,bs,trough,waveform,phototag,animal,labels,wshape
360,TNC015a-31-1,0.28590666666666664,0.32892728850569647,0.14650666666666667,0.2863435797783593,0.62894,4930.0,"(39.076774377592145, 37.63274854493453, 33.092901259457356, 27.575801740339625, 31.830017329469875, 33.45411501098042, 22.606662961044023, 8.896232126718163, 12.961397831098411, 18.65074139954776, 22.902851802139743, 20.936327311128718, 22.989777175486797, 21.531823314948706, 25.301102034893862, 20.296265762644957, 20.365984805493632, 16.768949130236862, 13.063870163105012, 3.0594826079962236, -6.055453720316775, -20.012152053288546, -32.94179682368457, -41.89554182847697, -41.41450841047508, -45.1197836687266, -47.592418704954206, -44.493426910288505, -40.18378229451799, -35.38441785836575, -39.8062240074087, -48.84004700537557, -67.43668746625902, -85.03689888903112, -116.22138624442579, -154.280804629092, -211.53575800880563, -342.99679808161056, -571.2744233094195, -940.7090782027158, -1282.8711530045948, -1253.7109839918319, -889.3488546372356, -501.4049977967103, -236.27959890504133, -18.31279998607559, 204.43529580171932, 377.13461935657114, 464.32513079444186, 487.95681477277253, 472.39967612424533, 439.48373589250536, 405.5490278085297, 367.4555952076996, 322.54348836586274, 284.0027622224919, 248.92347445451756, 216.01568386283907, 191.05944903461642, 170.00482724749472, 156.8618735860952, 141.58064024594452, 127.11117600483728, 114.57352584525093, 96.57773071331911, 80.38382740037677, 68.99184853278149, 53.37182265532833, 37.843774393775604, 10.307724682260584, -6.356308959624056, -4.1583121172287365, -3.028273155619674, -14.65618289115453, -21.50203426657008, -13.395822033780242, -12.737542448479285, -26.407192979413285, -39.564772033739985, -56.11027870176063, -67.19371252898088, -84.2150733273415)",s,Teonancatl,1,NS
361,TNC015a-31-2,0.31433333333333335,0.3183074524552796,0.11917333333333333,0.2703912828368201,0.7913,4967.0,"(-17.306084859493204, -21.95424640014224, -22.076029922492193, -17.6921982965209, -10.093510650999821, -14.330721514516728, -9.56457997274475, -4.275828839211588, -0.7652038371323587, -5.863432789645207, -10.321234815788527, -13.379319531203816, -16.8083862550885, -20.219123226542123, -18.512206833691756, -18.128300858404714, -17.728055738304114, -15.48210784654181, -15.051078788888445, -21.255574717379236, -23.586185660187095, -19.43348486859186, -10.218028182617443, -11.720353415618764, -11.370979755701494, -8.430407180834782, -8.829115885353684, -9.45756571657395, -15.076195620784626, -22.1754230988214, -32.56564367329204, -36.937230371879366, -42.410533233003626, -58.82587884080981, -73.6135698967975, -76.75388483684807, -59.72707750372966, -22.143376882391827, -68.19298689735425, -338.3560862691005, -642.0028284541532, -708.7033417619994, -535.3477298086706, -279.28607245830017, -73.31842730094378, 36.225168416912396, 81.85469557161647, 128.48015081517082, 175.94154422186372, 197.928897004668, 210.11223935154533, 206.42160841819398, 204.82704650183223, 201.2385994085811, 194.88631501800666, 179.28024204332044, 160.55042898252984, 142.61692325214494, 130.53977049094922, 112.12901401865132, 89.3946944335777, 75.0468493333939, 67.50551314216538, 54.71071702731042, 41.46248889211107, 38.44085343183042, 29.045832242854154, 14.277443975343553, 7.825704520691595, 0.39062722486708873, -2.13777688154495, -2.599498844678708, -11.59453154600807, -10.022869462383472, -15.894508430935822, -18.84944542221449, -24.507678324869683, -28.349205745341965, -27.814026826378104, -32.14214108812906, -38.16354829497499, -41.288248350902876)",s,Teonancatl,1,NS
362,TNC015a-33-1,0.44088666666666665,0.21365741983884887,0.31050666666666665,0.27890895888457223,0.5638866666666666,4972.0,"(23.770740966093832, 28.46283123705499, 27.3786004464713, 32.037099819627954, 35.507371703988134, 40.178450346719906, 34.71936270309862, 30.389129278346267, 32.58676500391013, 38.2312801472822, 33.4916812542342, 29.38697212351321, 30.966154814303426, 29.09823068562291, 30.092201466098764, 28.257070352967272, 32.06184313976889, 37.21552937270273, 45.897143536621606, 47.64570627342965, 44.900245637213146, 35.31979839019314, 35.003411341017674, 33.88014272361735, 33.32906361323289, 25.669259376720365, 19.649831154914963, 14.849897374119477, 10.31859528232761, 8.12508250505523, 2.7585386159810046, -10.811833281887889, -34.21680496951474, -69.05712152787831, -120.24349977150612, -173.79662672338273, -220.45715816535392, -257.88571730642764, -310.94289361478843, -374.64924185894847, -416.97528140373737, -427.2514958088705, -402.25833277536765, -337.37620447134555, -259.705488243702, -186.5465276925423, -122.32963405969942, -64.05508786811721, -8.493140745803132, 38.88598262828302, 78.73208251355925, 101.78498208371953, 117.14452543347876, 127.61057565144887, 131.44301298462892, 126.84173311126389, 115.70664553164117, 110.59767207994747, 107.97474555483372, 103.10780846334293, 96.30681187266678, 88.83171436489411, 85.9524810898185, 81.32908291033623, 68.77149563492159, 61.03969933165062, 61.133677717433, 50.563417615368664, 54.68890847374436, 50.520141941680414, 42.6571114978203, 32.95981212901962, 26.3182400550115, 22.70239249311944, 24.592267456221144, 24.397863578361736, 16.719179964732486, 22.37621606437238, 25.098971564353878, 21.167446304679107, 12.081640213989324, 9.721553265744875)",s,Teonancatl,1,NS
363,TNC015a-34-2,1.0419466666666668,0.09453167761719189,0.49282000000000004,0.1018438141123772,0.18723333333333333,4956.0,"(73.80587865277106, 70.42008485023088, 62.59697513401491, 59.27551938823486, 49.86467189726054, 50.083371958662475, 56.87054455215486, 52.31510106079796, 53.615940043126386, 52.08194805646064, 54.582000531633746, 50.90496269893733, 48.74969056500905, 50.09503194011365, 51.00982751480623, 49.77291198507018, 51.4331152256745, 52.06926351195894, 48.70018079035187, 45.6246899977367, 47.3116144291236, 45.109779152313386, 36.83801246801008, 33.525147413608636, 36.540023307931364, 36.88148733356529, 33.98839615443413, 31.22961756776009, 28.854032189837575, 27.630535174194115, 18.148037959944656, 11.155470047511322, 5.5717807976611695, -1.4140587517049164, -20.553054057573988, -34.21618524028789, -63.01440525856608, -111.55863810542795, -184.24977704611123, -247.86868293000927, -293.7061826220437, -300.86306760764955, -291.29009282253014, -277.47797574312784, -263.00739575350224, -243.65899378773418, -222.1533722375493, -201.15109511032378, -177.88268841991464, -150.58864079073348, -134.9694042539965, -126.71539521450912, -110.45699556780684, -90.6645539507669, -71.61838711114095, -52.50878138097625, -33.215994237025, -15.76025593005358, -3.121771164873085, 15.269279186383187, 28.962736354053874, 45.99846193921335, 63.866336195537954, 74.14625634004518, 86.11813490789662, 87.54189816540533, 91.35748459299319, 95.85484344661289, 91.5639334031589, 92.67472129321324, 100.50718092289634, 107.78129198597864, 108.71703906851832, 106.32441074999917, 100.95339880486976, 93.3539975059915, 85.67620302824876, 77.03001294782509, 69.2354258308224, 68.74244090402087, 62.541057800790156, 58.63127637632328)",s,Teonancatl,0,RS
365,TNC015a-39-2,0.36599333333333334,0.1610824045179704,0.21183333333333332,0.2446528202910193,0.5726333333333333,4949.0,"(80.58234823976277, 85.448264785047, 85.29847784636044, 90.14111470224071, 93.34427919714089, 93.22605319175592, 94.30449809945782, 89.63765651095177, 91.25355390812416, 97.07020046691909, 97.00559294901123, 99.76771668315095, 100.60454763813645, 93.27405458936755, 91.144201379843, 93.52294927474675, 92.17825940757109, 94.69809531605452, 93.37042556742323, 84.52322647308316, 79.54448489222652, 76.12220112194146, 72.30439186958496, 71.27909330271528, 63.85436417254983, 55.70828900742478, 47.808981372176866, 38.57458718790124, 31.503288105093617, 21.36330492240885, 11.012901042969423, -9.529614040346374, -23.025881240618347, -35.9574883658166, -56.36596661499604, -92.88278709683105, -140.8793573880429, -236.16701815628818, -505.3170398879112, -994.0006197983515, -1366.668879078612, -1398.7928607293047, -1221.303528283389, -1016.1017656536549, -820.4183781852637, -599.2840948409671, -369.64957135829457, -144.58539418417257, 61.837915019943786, 224.96989451384198, 311.45013746006686, 335.38828693293016, 334.6840310959762, 327.4470986378903, 319.6172545104345, 308.094295981323, 298.34804900021953, 278.08836487038354, 259.02511721576263, 238.8181992306007, 216.167521195656, 202.3330082428758, 180.93459834950548, 166.73224054298538, 154.58589329897305, 148.50552311620447, 137.67110325406767, 119.76261262127784, 100.8800348051463, 91.22335722962208, 88.01257042837409, 82.44766741958153, 68.07864317205454, 64.70549415496966, 62.098217964087226, 55.21681301734206, 39.6912783135636, 25.191613248232642, 20.047817478212874, 16.169890825163204, 19.28783320764995, 10.171644594910696)",a,Teonancatl,0,RS
366,TNC013a-15-2,0.3815733333333333,0.2841908304918405,0.1722,0.2740308279522791,0.7513933333333334,4929.0,"(-4.173415715888777, -10.918132776160034, -4.572126819072475, -0.606130612823113, 0.729123105683783, 6.212902377423701, -1.5155232337194624, 1.343118104865498, 3.4181012420753554, 0.3087047922680612, -7.45578811424204, -10.626089080164496, -5.602903691974521, -10.776930775560624, -8.238861659026568, -7.199379443521259, -9.05915828228412, -7.46886266781351, -1.3791467268489779, 2.6093464776265876, -3.6340143608056765, -9.189848102094238, -10.708760471955946, -17.111343378149986, -28.848174234509592, -24.679815297382696, -18.28681301951701, -23.769697425147847, -21.60898150730225, -15.30516064655927, -9.638712050133119, -7.230094209258161, -10.119746371441167, 4.841911976163391, 42.884481616126735, 80.917584110523, 77.33086232721034, 12.57398100447669, -146.20337263366974, -359.0414882325301, -481.330631705159, -479.0010447952768, -405.51294493656394, -310.8165254997924, -216.77195644972613, -141.96938537244273, -66.86893880060563, -4.110723755823218, 51.075170568648225, 92.04867105394106, 123.74971889091753, 131.57826785565956, 136.19428266457672, 132.68773743594286, 129.71861427256707, 128.02690197114168, 119.84259485849084, 112.6156917523434, 96.37619504246392, 82.3941098856765, 70.16944350546135, 68.03220458456398, 64.93240273898283, 69.16004806423751, 65.26515074864004, 59.19772075135185, 57.447767543971224, 50.69529991349552, 42.51032582316307, 29.322852326536154, 29.66288552876493, 25.120430587791024, 15.065491748561668, 9.808072404534956, 2.288175181021008, -10.474197965909628, -11.05904564205714, -7.1463669065544915, -11.576161168162661, -22.20842808988628, -27.933167504172683, -29.460379342324575)",a,Teonancatl,1,NS
367,TNC013a-22-3,0.74374,0.18838335481523605,0.33947999999999995,0.11646907127289208,0.23288,4805.0,"(46.9433784153539, 45.6229007725592, 32.06086608340157, 25.176743723475887, 22.35999823828919, 27.870089785714963, 32.89647460611096, 13.518605517862975, 1.5359324377568953, 8.177902923225776, 13.67396273021458, 20.123556381318735, 16.286127743582515, 21.971120618928172, 24.007979350490583, 11.156149447025644, 10.435078226189045, 14.974215475437198, 15.14301412784966, 0.34093095084495345, -3.0625727534850067, 0.8919695608097894, 0.7340303971465736, 9.923088931182216, 9.998631726632228, 4.670153454449272, 3.9271576179184517, 3.47915728453396, 3.7156758236941956, 4.786247648872288, 11.2604189637276, -0.5222514873707107, -6.662191663779795, -0.28981546889100657, 19.924478011202588, -3.859694730320907, -39.332700856953664, -101.03489042542, -180.30659563972068, -223.0981301584664, -220.85978850558212, -202.20184563483818, -190.60455668267957, -173.59815692089435, -159.4128619036963, -129.6988677964137, -104.47635187008262, -90.17547314333552, -72.2263731505004, -42.38917681480585, -29.21399340687955, -22.610917569186196, -9.840030387963601, 8.298599502775325, 26.604914797880454, 46.658868391346914, 73.29042225570224, 62.79954634810558, 50.1762175600095, 59.44041872146918, 87.71213766344725, 97.5113663394437, 98.21810001311125, 98.97233652343026, 90.74407563751276, 88.41331849553794, 76.71006714727268, 59.934324176252176, 54.546092404911924, 44.78537467148229, 34.222173668377394, 26.886491832323774, 21.21833127726269, 24.327693761795626, 18.844580684544237, 3.888993102951012, -6.519068228384615, -7.519602805728067, -11.012610318614799, -13.258090594160908, -14.686043548368623, -13.896469147488567)",s,Teonancatl,0,RS
368,TNC013a-31-3,0.43760666666666664,0.14656292095716136,0.14924,0.11904726109747449,0.5901266666666667,4909.0,"(86.26101216239971, 84.85453270578029, 86.5880696494954, 91.72920941333189, 95.61551470759774, 99.01452653292272, 97.24376626804518, 98.19073784866768, 90.47293003933913, 97.85781879865408, 101.93286973700658, 91.72554066656228, 88.60328424393921, 90.71355070525371, 93.20379069145689, 89.75145816184754, 84.49401339500464, 77.85892607657617, 69.67367847168583, 66.65576867757427, 73.24271395100439, 75.6120541058976, 66.85135497933787, 63.62821196610078, 53.230253621088885, 50.705145326418986, 45.93059301788793, 40.194346965123934, 44.48420560036857, 31.758019391802282, 15.843694757808173, 1.1391980171775797, -19.447440633413095, -36.118123127428085, -70.694679537755, -134.9988641062165, -262.87235132004287, -495.60673208106056, -891.1935100522907, -1427.3740983344571, -1835.879816721177, -1690.7918898722264, -1108.8314467484215, -700.2795214995838, -544.3370557380322, -416.4449019267374, -268.5038275723063, -126.48451998484552, -0.5775914374735157, 128.97641541334085, 243.30702197831272, 314.2638081824566, 357.466407023958, 378.52449934207516, 376.6778088663521, 368.40609759284524, 335.56916150988735, 315.7168266774243, 298.1389456501113, 268.5753942260768, 250.48606850031382, 239.00088220138153, 214.13976429080293, 196.7126568060716, 192.80951292958204, 170.50029526672205, 158.24497431790752, 161.143527130946, 139.26593612137407, 124.63218804989691, 107.12227314645821, 96.19618436853142, 82.63391677924437, 78.59546703109902, 73.1108329429013, 56.75001315991283, 45.32300688882029, 34.82981369870022, 31.610433377686462, 18.23486583480453, 10.18311103763293, -0.014831022713839985)",a,Teonancatl,0,RS
369,TNC013a-41-2,0.12983333333333333,0.4452284104362022,0.08254666666666666,0.10922584859392981,0.5496733333333333,4598.0,"(-23.937372502104118, -29.78008706204379, -17.464841524448726, -4.551906513719709, -18.391543386491126, -31.83400360755694, -37.51952814172765, -48.91834686555932, -52.11067800712292, -50.92672762244765, -54.34668911542938, -56.98074280553165, -65.11905554588428, -52.76178039414435, -41.26905633816945, -40.75100807600496, -40.98774584595968, -35.49936530112595, -33.185947424128436, -36.56755847943967, -41.27425000129999, -40.3360588164958, -48.403007103097536, -55.56510248766656, -53.08233818440756, -50.71469318031004, -53.89213246951093, -43.82460733806176, -35.992055698286066, -50.77440247027951, -56.02156000763697, -54.85342856682316, -31.429896822728043, 13.449157568589298, 175.07386736967885, 282.9243751569203, -175.05916723073517, -935.5165991570948, -1099.8577516691528, -576.5624482691163, 64.51949372207955, 415.39826113030836, 447.93404244427927, 390.08702524764055, 376.32739386378336, 374.3953273535842, 344.5509978935895, 292.47456952175946, 240.88619723016447, 199.6960263761039, 150.06419237279798, 101.2808206151891, 72.54602659567881, 53.6099161662871, 28.65258590833274, 2.134123577986486, -8.315391397791618, -21.92588739715127, -31.047300070543805, -31.549571814759837, -37.352651265214476, -36.19649281425012, -23.49105616006167, -20.296305887674297, -14.68221107987991, -8.418744953263394, 2.574115486519128, 0.9463897761594182, -7.861905681360106, -14.210757296285783, -20.310153975086337, -19.08008681081248, -23.48054878602846, -25.351534492546644, -19.373039870745927, -19.36506197004776, -27.977598730865473, -26.890648787788923, -21.42421129465002, -30.728285772947558, -34.482871984818274, -44.087969832023184)",a,Teonancatl,1,NS
370,TNC013a-41-3,0.14486666666666667,0.42416576652160154,0.08555333333333333,0.17341429055434354,1.0616266666666667,5004.0,"(-35.89594316985672, -36.59880286783573, -40.42790234827621, -44.653589359017985, -47.68620211903366, -49.19606870296677, -46.54350646793207, -46.398821524896455, -47.41230825562079, -45.29424887507036, -35.1649130387182, -23.264557493228427, -12.873425766544583, -21.941747890467237, -22.369740148165775, -26.107604842012023, -35.865530081474205, -51.86368959409077, -50.322242565025675, -48.851333512600064, -48.35109220666621, -36.491633633346765, -27.823058005627416, -25.145450815926292, -28.47888292466173, -37.72341067930767, -50.58907606187916, -43.50590686742403, -40.36391691889403, -36.48310632266816, -32.48346176526499, -23.15495684862635, -18.767552459842904, -16.951197170329344, -29.45582765938091, -30.111369158998972, -11.147735920141976, 114.32516830023243, 295.57744974686204, 18.449224213528396, -732.4193833236112, -1144.1682390386156, -821.0672007866541, -182.1261191572456, 278.71516077225317, 436.56679710328484, 437.42894853748237, 417.25177189367093, 415.2454199326517, 373.89003957140244, 311.3557704968774, 247.00274416076758, 199.3810831199184, 155.2509006743361, 117.29230075029655, 85.9553779796303, 61.93021793269954, 44.306897468948065, 34.415485175200914, 3.7660418680153227, -12.351378859263653, -26.426730062899054, -41.659970867135556, -46.93106589208649, -38.39998470569288, -33.16670130976057, -32.45119366419977, -32.38344324843041, -25.18343465688659, -21.411155225812887, -22.266594688621243, -18.489744856655236, -20.350599322467886, -33.82915318388931, -30.875402789082727, -13.629345504831075, -14.79097950999366, -26.950303612793913, -30.577317088745055, -31.412019538691734, -32.93441077020097, -31.7544907062864)",a,Teonancatl,1,NS
371,TNC013a-47-2,0.61664,0.25032887143188276,0.20144666666666666,0.1088226962492318,0.5417466666666667,4883.0,"(12.711258379102619, 17.485590581515474, 12.51649089773765, 9.053019227718712, 10.574231092730503, 22.019178429466304, 21.79691039614769, 8.306474192296458, 6.876915894279623, 14.61728130617211, 8.49661682317065, 14.503970305523257, 17.678391962968334, 18.488935250909737, 21.434657780263095, 25.63462224335774, 18.567897358239946, 19.093558833139447, 13.520690351517285, 15.658384576443455, 13.715744172199589, 10.641882841236477, 7.045926375044621, -3.5629862828354306, -3.2557019646785754, -5.473052201630617, -6.4958521464056105, 4.195100501273686, -3.4609734344972183, -9.694833538023099, -8.287218736752564, -7.998846239837136, -15.770410482930721, -19.852582081438214, -8.176006794431355, -2.911304501257575, 12.560931809565812, -17.90986295681076, -154.87422500458788, -355.2526606715949, -454.0756455302779, -397.3736236651945, -313.18700723653654, -262.2161763962293, -228.40147955788012, -201.16323397946843, -163.3517266102006, -130.88721516138898, -105.8999293678616, -76.8100724085692, -51.837822456511105, -28.643334330174813, -4.406741220529333, 25.201843531091203, 59.58232462846477, 87.89462301472354, 100.03867409267677, 110.27442599839016, 129.82183795126983, 130.9708786983181, 128.6515250659199, 122.69376062882388, 122.56757450111296, 118.43296024922917, 115.6299149246886, 109.96843821364757, 108.06853170030345, 99.90019824068504, 97.04344144291582, 77.40826524939409, 59.754673614773985, 53.74267027068079, 52.18225856530621, 40.74344136610049, 27.616221016381214, 13.100599338166978, -0.13342232782914792, -2.5558430563040115, -7.816662257224982, -23.865879591314382, -27.423494889062287, -30.12950808078614)",s,Teonancatl,0,RS
372,TNC018a-52-2,0.8358533333333332,0.05759540365831666,0.2747,0.141549213432275,0.4121866666666667,4954.0,"(37.93003505547312, 37.73865256730888, 41.63748461496103, 41.44586104961332, 35.04310157496915, 32.498516172434186, 41.51140556357054, 39.981061708420185, 32.86676833931749, 32.81780153075886, 29.04343030491027, 28.072917270678694, 26.085519293756935, 34.86048819556645, 39.23707148025313, 35.384513090893485, 35.03205419759063, 36.51893401968218, 31.354390682627002, 22.57766210886034, 18.177986940681553, 17.974605491489175, 14.506760720627247, 13.153699227719592, 15.204672263697285, 19.568936756847517, 14.895756353397054, 14.964402473189132, 18.694155381062675, 23.124305274096184, 22.474153385337967, 22.543013105745104, 33.57021112646442, 32.23508860358631, 30.71700234804356, 37.62532604365951, 15.179451495369596, -47.97121009356114, -135.77722682561944, -235.4791448234229, -311.0174870077597, -320.2327520112666, -282.5554133008294, -239.55591856079664, -207.5146893542546, -178.31212104840952, -152.6685829743808, -120.05441878943584, -97.93994701216629, -81.08546170318081, -60.96123326580629, -41.29750934413648, -34.37451579863739, -28.162457741824625, -14.261520619384173, -3.2918713253354905, 11.466340658610948, 18.122982109904562, 27.567934909378238, 41.221094893658154, 51.382370725799056, 52.75168279399479, 59.31896214793268, 56.11414948072808, 54.52719416168224, 59.318053322474235, 61.32669099768468, 52.96307732020011, 52.00718777207414, 51.879002490364165, 50.20850562603926, 48.585684753834585, 46.4705303315204, 48.74303520732017, 51.313194174353605, 50.191003571678756, 52.386460932478116, 50.969564680382355, 38.98031387453502, 38.93870800266777, 45.31474681958412, 39.0184302277789)",s,Teonancatl,0,RS
373,TNC018a-48-1,0.19133333333333333,0.4002492920786222,0.09184,0.26712407909861763,1.0804866666666666,4953.0,"(-3.6374905425249198, 2.1040401934392063, -3.032007837091661, -1.4562063356668586, -9.459123201921031, -12.211321794771111, -19.51336019812619, -30.275790494978377, -35.82915805514111, -29.754000842983604, -27.920848751088393, -36.51022296322074, -34.182635347442485, -28.388587879752066, -27.848572098899062, -27.403068591992206, -20.262546509111953, -22.57746310466912, -28.928263303390693, -32.48537928969832, -31.249230121251436, -30.490221369113737, -20.59874478665011, -20.275178007123692, -16.91988426759276, -25.60321215566038, -33.58549537680918, -35.28705254303906, -39.12818698649474, -48.15918660299786, -44.220323730148635, -36.63185506395188, -33.264021616198704, -44.35704871198021, -48.401146025337596, -38.536507652824255, 9.016687773881754, 86.76827694069648, 77.79811168788036, -168.82394114018112, -489.8179998263321, -529.9341679590144, -314.2225347988144, -71.57317597085884, 65.37384548271608, 147.1984777816427, 186.88067896972223, 181.23041549699977, 160.13766091062396, 136.70239469723552, 115.18460128637338, 91.17426920451244, 74.58139036075117, 61.99595944331615, 48.57797340730564, 44.47743103687184, 46.87433256847056, 40.94867936565368, 34.50047363967143, 33.599718212350744, 32.34641631788402, 22.460571439943394, 12.842187180580057, 13.7112671565747, 11.157814917678975, 10.661833881459694, 8.093327281269532, 3.602298125345618, 3.708749165262917, 9.66268287172776, 15.19410141634364, 12.183006659925454, 12.219400149708328, 6.643283127638588, 5.254656550111945, 3.6735211176730296, 1.2498773123281486, -7.456274559951135, -15.684934324279205, -14.236101893439411, -11.179777231003936, -1.9959603249288345)",s,Teonancatl,1,NS
374,TNC016a-25-2,0.9394466666666667,0.10698309578616996,0.2604866666666667,0.139647257366746,0.3321,4964.0,"(51.84097764395148, 48.45686043124364, 45.70566225466121, 42.40657908746395, 45.128791848970884, 35.651466876610876, 39.18375644014977, 42.25479929609767, 42.653721280802095, 38.63963594201548, 49.31164520973186, 50.24884010735185, 45.450301504808095, 37.56510091569559, 39.36230133897393, 44.500958143372394, 40.30011999209784, 48.13882980708573, 49.526125773742116, 56.95104238811944, 55.922611549392784, 68.13986370128346, 57.061829026321895, 58.75753869633819, 45.19602618076235, 56.62632861150961, 55.02748820149737, 56.28855371473752, 57.77858198814313, 67.96663950652162, 50.73180403259421, 51.603166293557905, 56.23983172394078, 56.21092226263377, 39.86557820221455, 33.222960089171124, 25.052250671475804, -33.727343114097344, -164.1665881296285, -338.61622303174465, -445.51695634244663, -465.08946469762805, -411.6443913856116, -356.362345258572, -304.6139000467061, -269.5195940581047, -216.31993022340194, -175.08537643933028, -150.22636616709443, -132.64329924436052, -106.016542874944, -90.68643276750505, -76.85327440025382, -54.917344391802295, -37.348891960232706, -29.64814045345854, -13.23528893448116, 14.589486193795357, 39.10602953923043, 57.53420506393784, 66.0138944409395, 86.62499544444901, 86.29742039137162, 90.76109464803717, 90.38595521262681, 96.48194937994528, 85.68903349209864, 88.94717177669781, 93.32633527266269, 101.22650084303595, 90.67765027543992, 83.09976947205996, 76.27284772948498, 72.5668771050785, 66.87185186404449, 62.787768001184595, 58.96462283214169, 50.6924146494641, 48.851142438905974, 45.03080565123687, 46.20140402501595, 41.752937456684194)",s,Teonancatl,0,RS
375,TNC016a-29-1,0.7418266666666666,0.1375344373061481,0.4291333333333333,0.1420578917947528,0.5431133333333333,4999.0,"(45.602682586183775, 39.26498498824639, 45.926231510747364, 42.25569231528061, 41.76262632561091, 39.06628167134388, 41.645896172440956, 30.1306978635597, 39.14990555674663, 45.94272944086889, 45.598371717296025, 35.72602727349063, 41.054884396694995, 44.054125528083034, 29.99292805633966, 27.550465149487206, 19.495906622654765, 27.178419837410587, 27.17717062798126, 37.5213242520502, 33.37004636706733, 37.41250403505714, 23.337866758822678, 32.25530755052118, 30.74400403143217, 27.773139561208538, 15.751904395631904, 24.07949687159034, 20.905124616631362, 21.488005780404073, 10.91737028667146, 15.112461104928194, 8.472535539549758, 5.75686653357164, 10.184743984306293, -10.574523931721508, -40.56160942793929, -84.01716377884526, -135.95181601012644, -184.85617163632597, -228.47081148446082, -251.1662906473115, -234.06313760878353, -221.30185357419322, -203.33291202204495, -182.9467584771438, -162.13381049384628, -151.89445783334833, -128.40906281745276, -111.09796084146934, -103.94146102940113, -100.28984701526944, -79.74337783658765, -57.562288928650666, -43.876793208177595, -28.257082231933587, -13.763327413882465, 4.08431871524672, 13.145721221082448, 28.130761465933464, 32.19933581001301, 52.97135432591089, 62.38673953761916, 80.935425195609, 74.73735510030842, 73.94248198569728, 72.53076647116103, 79.09217608487548, 74.20668435910038, 73.9742699975332, 70.14491611503237, 68.73860954916282, 57.78534024180829, 53.935100687941876, 52.40788544733606, 53.51369071426392, 55.66251394116904, 52.244353514359425, 53.549208481397734, 42.93707833007508, 40.34796281780043, 39.39186184859704)",s,Teonancatl,0,RS
376,TNC016a-36-1,0.35752,0.143615624428769,0.16181333333333334,0.27320428286534976,0.74456,4927.0,"(-12.22723241965067, -16.962224490463967, -20.299117497323408, -26.398524148922796, -16.051059805141858, -4.337341927993696, 8.822010449326068, 17.486377240609603, 18.34513782104061, 8.487671547151882, 3.1833582883441767, 1.5015789708148963, -1.4482838692856843, 2.6031544723362128, 3.615281428481187, 4.477487722117935, 5.6591679299875155, 10.759721049454578, 14.14855107019111, 12.505067552825121, 6.93868621697901, 18.128829540281107, 21.16492736889823, 18.066417540677183, 5.122746523117796, 5.1633700672205, 3.8177538749526416, 6.3953742761127925, 12.605718911476044, 20.248287421867044, 11.622592145401061, 21.47815882631322, 23.99452733826749, 24.531252424331086, 8.267904455786033, -6.61592978947637, -20.120646332701742, -72.0266231939051, -191.95421960297136, -324.3937752556034, -394.51560967438223, -389.50002176023736, -303.3772896201158, -184.98767072270093, -90.64140237872184, -42.81870249122897, -6.229770495308918, 30.255211590283178, 52.266078059054465, 60.332678402667, 62.49487621745876, 64.32254815249375, 63.82558291101278, 61.31388031061529, 54.47735040382684, 51.24591265839899, 38.46949519464788, 36.72803407528605, 38.721472641993344, 30.999760893175512, 27.81285489881736, 30.890716249454723, 32.953311536634544, 42.410611863340264, 36.782592385155446, 31.619231884623968, 23.89051238049258, 21.67641877061465, 24.03693850467187, 19.42206128250528, 10.071778775073222, 19.06608436572403, 18.034972909299793, 10.728440507225237, 11.636484297918537, 25.5191022619731, 26.736293041826745, 29.47805577786682, 27.40438996516528, 26.125295334722836, 23.090771760958056, 18.740819195126875)",s,Teonancatl,0,RS
377,TNC016a-40-3,0.5994200000000001,0.16783850072263767,0.23479333333333333,0.28288019581139257,0.28208,5111.0,"(36.75143980414821, 31.120176656297108, 37.96888716209174, 42.91693272169991, 42.353667037511805, 43.458436611847134, 48.90058128368215, 48.04943480660332, 39.93432546976915, 41.704576762892295, 48.169508084731135, 39.24843549381498, 23.100672500520844, 15.085530898512252, 17.672321630028886, 17.430355677194957, 17.368944973149652, 20.787403330371436, 19.205047386011994, 11.951197564798257, 19.515179059636328, 21.296322829276622, 18.073966612627924, 13.357455960307139, 4.08614528369694, -0.36060108044956535, -6.553407794310495, -14.782887438002067, -18.73963942938856, -23.994248950757168, -21.187285888091722, -25.979303787618196, -30.77083883280024, -37.04240884421254, -33.59451230522697, -24.747627416827623, -35.59221118349833, -71.07869853058061, -124.58750145675243, -195.87900823657262, -281.0035827051237, -347.3015636744266, -369.7732645439872, -341.07897316903444, -281.9989520343906, -206.69343875149377, -141.79264686118782, -92.34676689750064, -47.745967654449935, 6.5796024023563335, 34.53981363186608, 49.74455366801378, 67.16372586418811, 86.31724776243911, 85.73504960951395, 86.89707293600458, 97.85326921022086, 107.49359857412743, 97.85802866674393, 102.26653354017145, 109.02909267203431, 97.89569007605768, 86.22631351131136, 80.12095378876978, 80.17960417043734, 71.46225985419682, 64.60891753813577, 52.259575059004476, 43.99423109868901, 34.16288495091121, 25.935536339239675, 16.40218527729262, 12.772831962328942, 10.31747669409362, 22.266119812326505, 13.628761649198859, 11.695402496023602, 5.52604258459308, 3.9606820819493755, 0.7993210955205811, -4.248040314980751, -14.891402122390007)",s,Teonancatl,0,RS
