,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,bestsnr,bestbf,PASSIVE_0_snr,PASSIVE_0_bf,PASSIVE_0,ACTIVE_1_snr,ACTIVE_1_bf,ACTIVE_1,ACTIVE_1_tf,ACTIVE_1_tardist,PASSIVE_1_snr,PASSIVE_1_bf,PASSIVE_1,ACTIVE_2_snr,ACTIVE_2_bf,ACTIVE_2,ACTIVE_2_tf,ACTIVE_2_tardist,ACTIVE_3_snr,ACTIVE_3_bf,ACTIVE_3,ACTIVE_3_tf,ACTIVE_3_tardist,ACTIVE_0_snr,ACTIVE_0_bf,ACTIVE_0,ACTIVE_0_tf,ACTIVE_0_tardist,PASSIVE_2_snr,PASSIVE_2_bf,PASSIVE_2,PASSIVE_3_snr,PASSIVE_3_bf,PASSIVE_3,ACTIVE_4_snr,ACTIVE_4_bf,ACTIVE_4,ACTIVE_4_tf,ACTIVE_4_tardist,PASSIVE_4_snr,PASSIVE_4_bf,PASSIVE_4,R2_diff,R2beh_unique,R2pup_unique,MIbeh_only,MIbeh_unique,MIpup_unique,sig_ubeh,sig_upup,sig_state,sig_obeh,sig_any
380,AMT018a-25-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh0,active,-0.0004128725967197223,96.1785,0.9100900179009777,0.005163658117395837,0.00014581411723332312,0.005231733166393861,0.0,active,0.8282638406830019,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
381,AMT018a-25-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,baseline,,96.1785,0.9092529407743456,0.005242136182171579,0.08561414941222256,0.9660791618922822,0.0,baseline,0.8267409103067956,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
382,AMT018a-25-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,pupil,-0.04433115639611369,96.1785,0.9092529407743456,0.005242136182171579,-0.001614413415386864,-0.03240868161290165,0.0,pupil,0.8267409103067956,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
383,AMT018a-25-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,active,0.008600955343523823,96.1785,0.9092529407743456,0.005242136182171579,-0.0029728816530514178,0.03859079410180945,0.0,active,0.8267409103067956,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019273139091976477,-0.0015229303762062107,-0.0005728324542101371,-0.002069969918183097,0.009013827940243545,-0.01666276469532957,False,False,False,False,True
384,AMT018a-24-2,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,baseline,,95.0,0.7627957635474559,0.013540796733175715,1.0952251872028436,1.0647083309966077,0.0,baseline,0.5818573768859463,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
385,AMT018a-24-2,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,pupil,0.00905004352918541,95.0,0.7627957635474559,0.013540796733175715,0.0002989304675062763,-0.009143300053376534,0.0,pupil,0.5818573768859463,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
386,AMT018a-24-2,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,active,0.003280993002279466,95.0,0.7627957635474559,0.013540796733175715,-0.035088236995102634,-0.0889114131895086,0.0,active,0.5818573768859463,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
387,AMT018a-24-2,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh,baseline,,95.0,0.7613603751411947,0.013244627158540558,1.078460190628609,1.0230048265890224,0.0,baseline,0.5796696208351407,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
388,AMT018a-24-2,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh,pupil,0.00570410647191555,95.0,0.7613603751411947,0.013244627158540558,0.00038601540189058914,-0.008499144163782031,0.0,pupil,0.5796696208351407,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
389,AMT018a-24-2,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh,active,-0.004793405691748818,95.0,0.7613603751411947,0.013244627158540558,-0.025003948850124757,-0.06704994483567843,0.0,active,0.5796696208351407,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
