,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,d_amplitude,d_base,d_kappa,d_offset,dc_mod,g_amplitude,g_base,g_kappa,g_offset,gain_mod
1053,TAR010c-12-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,-0.014638667557242626,95.0,[0.20057396],[0.03568457],,,,ACTIVE_1,0.01056464020197731,0.004558473392312235,-0.0043746364887015336,-0.0064704149166443185,0.0033639677486080317,0.5923830518965624,-0.16637842513853457,0.08501581912217757,0.04354443831358105,0.2211623835825589
1054,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,baseline,0.0,75.9636,[0.36459308],[0.02452955],,,,baseline,0.002245559366190219,0.002670913126609686,0.002547393007369319,-0.0025452972578151674,0.0,0.8572023839460439,-0.20246220440281607,-0.05618170914358661,0.05482825485196134,0.0
1055,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,0.06360771077992944,75.9636,[0.36459308],[0.02452955],,,,pupil,-0.022732269090311945,0.0026708082916128573,-0.02924026890866757,-0.034016396527103816,0.05448632092730524,-0.2011328071917097,-0.20246226909643023,-0.2066724503097798,0.026512066646096122,0.42218602691596757
1056,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_0,0.11549865384279845,75.9636,[0.36459308],[0.02452955],,,,ACTIVE_0,0.3022009033156284,0.002670593960966733,-0.029589184942046647,-0.010228093113984954,0.0954420444410718,1.9572690027668151,-0.2024626573925085,0.13510016274598335,0.07922721177693567,0.7214657115701061
1057,TAR010c-09-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,0.06199486570570145,75.9636,[0.36459308],[0.02452955],,,,ACTIVE_1,0.18904735567034836,0.0026703842672733597,-0.050811231102315856,-0.0077050908036556095,0.059065066893920895,1.1562953252514343,-0.2024625701402237,0.26400419908653266,0.12298907305829447,0.4870884387110675
1058,TAR010c-07-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,baseline,0.0,85.0,[0.40924397],[0.02406462],,,,baseline,0.2279355859112966,0.32911061231056415,0.006634875927373629,-0.006633667189150408,0.0,1.1227641138270221,0.17960556118097848,0.0432203477678434,-0.04407308165518538,0.0
1059,TAR010c-07-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,-0.04658938233877913,85.0,[0.40924397],[0.02406462],,,,pupil,0.03425783087620475,0.3291110163301051,-0.01157363924417397,0.05447143623432345,-0.09065166198671322,-0.15886164740744074,0.17960625085357254,-0.01670673744180815,-0.007393930660594317,-0.10340092105018281
1060,TAR010c-07-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_0,-0.03240045199398161,85.0,[0.40924397],[0.02406462],,,,ACTIVE_0,-0.20916113620538299,0.3291106733643843,-0.03595413900939466,-0.03564939233908962,-0.06518249605689638,-0.2384751916397759,0.17960623402622217,0.010109586499628322,0.010846933369520998,-0.07719297386581009
1061,TAR010c-07-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,-0.14778755662435844,85.0,[0.40924397],[0.02406462],,,,ACTIVE_1,-0.91812118856205,0.3291107894767205,-0.0968328906245511,-0.01684091065779069,-0.2738262673981347,-0.8161439933346403,0.17960568641924063,0.1435878080168737,0.07028520683950559,-0.30280585282060907
1062,TAR010c-06-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,baseline,0.0,100.0,[0.62868675],[0.01832786],,,,baseline,0.012272851080363257,0.017049319085325008,0.0006987868482915305,-0.0006987666333335942,0.0,0.9973449884064441,-0.0036956351769232413,-0.0009508443478135949,0.0009248192006566077,0.0
