,Unnamed: 0,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,R2_diff,MIbeh_only,sig_state,sig_any,sig_ubeh,sig_upup,sig_obeh
306,,ley041l-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,99.0,0.7095805275226159,0.01163678172096916,4.374010694485169,0.9549272298535948,0.0,baseline,0.5035045250392739,IC,TBD,DS,TBD,True,ley,TIN,0.0016774320548531563,-0.0013241676541041255,False,True,False,False,False
56,,ley041l-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.0,0.7083975529209716,0.01187593236973237,4.395181247088736,0.9983137600443164,0.0,baseline,0.5018270929844207,IC,TBD,DS,TBD,True,ley,TIN,0.0016774320548531563,-0.0013241676541041255,False,True,False,False,False
311,,ley042i-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.03696415785986766,99.0,0.676736201663336,0.015751066853816643,0.09679674900354064,0.0722062670322122,0.0,active,0.4579718866417194,IC,TBD,DS,TBD,True,ley,TIN,0.013464904655676013,0.03670603344921733,False,True,False,False,False
61,,ley042i-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0002581244106503297,99.0,0.6667135681730524,0.0179126717049176,0.0013884494728538855,-0.02583431785347612,0.0,active,0.4445069819860434,IC,TBD,DS,TBD,True,ley,TIN,0.013464904655676013,0.03670603344921733,False,True,False,False,False
310,,ley042i-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,99.0,0.676736201663336,0.015751066853816643,1.2662351202262003,0.9704099228198404,0.0,baseline,0.4579718866417194,IC,TBD,DS,TBD,True,ley,TIN,0.013464904655676013,0.03670603344921733,False,True,False,False,False
60,,ley042i-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.0,0.6667135681730524,0.0179126717049176,1.3047030070619428,1.011160489026728,0.0,baseline,0.4445069819860434,IC,TBD,DS,TBD,True,ley,TIN,0.013464904655676013,0.03670603344921733,False,True,False,False,False
305,,ley043g-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.11447031759138886,80.0,0.6880971308729202,0.0125459202336837,-0.2814959256736161,-0.5258650682245242,0.0,active,0.4734776615155447,IC,TBD,DS,TBD,False,ley,TIN,0.06936510965627823,-0.11560735428591987,True,True,False,False,False
55,,ley043g-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0011370366945310125,80.0,0.6356984755835635,0.011777417538058112,-0.01000286599443012,0.05857890263076755,0.0,active,0.4041125518592665,IC,TBD,DS,TBD,False,ley,TIN,0.06936510965627823,-0.11560735428591987,True,True,False,False,False
304,,ley043g-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,80.0,0.6880971308729202,0.0125459202336837,1.4663358996661722,1.258669560253444,0.0,baseline,0.4734776615155447,IC,TBD,DS,TBD,False,ley,TIN,0.06936510965627823,-0.11560735428591987,True,True,False,False,False
54,,ley043g-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,80.0,0.6356984755835635,0.011777417538058112,1.3330783975338871,0.9668488247804252,0.0,baseline,0.4041125518592665,IC,TBD,DS,TBD,False,ley,TIN,0.06936510965627823,-0.11560735428591987,True,True,False,False,False
313,,ley046f-01-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.033387538283199784,95.0,0.5462996395526255,0.01361925777742862,-0.21540287433746688,-0.31330678564948644,0.0,active,0.29844329617532855,IC,TBD,DS,TBD,True,ley,TIN,0.013017589763993753,-0.0331634803734961,False,True,False,False,False
65,,ley046f-01-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00022405790970368936,95.0,0.5342524744082472,0.011976568642464677,0.004682131573827756,-0.0352569273556519,0.0,active,0.2854257064113348,IC,TBD,DS,TBD,True,ley,TIN,0.013017589763993753,-0.0331634803734961,False,True,False,False,False
312,,ley046f-01-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.5462996395526255,0.01361925777742862,2.3292357144311038,1.1069090465738267,0.0,baseline,0.29844329617532855,IC,TBD,DS,TBD,True,ley,TIN,0.013017589763993753,-0.0331634803734961,False,True,False,False,False
64,,ley046f-01-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.5342524744082472,0.011976568642464677,2.252633919323279,1.024244281657962,0.0,baseline,0.2854257064113348,IC,TBD,DS,TBD,True,ley,TIN,0.013017589763993753,-0.0331634803734961,False,True,False,False,False
319,,ley046f-03-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.020984073422200728,85.0,0.4509313297013334,0.01864837133923692,0.016188116488186646,0.20341070099240705,0.0,active,0.20333906410621266,IC,TBD,DS,TBD,False,ley,TIN,0.0016202014648928897,0.0210277654779872,False,True,False,False,False
67,,ley046f-03-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-4.369205578646933e-05,85.0,0.4491312309796768,0.018888276684373283,0.0011127328361156,0.07788865168142026,0.0,active,0.20171886264131977,IC,TBD,DS,TBD,False,ley,TIN,0.0016202014648928897,0.0210277654779872,False,True,False,False,False
318,,ley046f-03-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.4509313297013334,0.01864837133923692,0.8914341768741988,0.9303537518957578,0.0,baseline,0.20333906410621266,IC,TBD,DS,TBD,False,ley,TIN,0.0016202014648928897,0.0210277654779872,False,True,False,False,False
66,,ley046f-03-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.4491312309796768,0.018888276684373283,0.896141104217812,0.9461632089003738,0.0,baseline,0.20171886264131977,IC,TBD,DS,TBD,False,ley,TIN,0.0016202014648928897,0.0210277654779872,False,True,False,False,False
323,,ley046f-06-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.21699359757057207,85.0,0.6330785017618565,0.04034539540729396,0.8492241421459809,0.13650023607858391,0.0,active,0.400788389393037,IC,TBD,DS,TBD,False,ley,TIN,0.13104578973220338,0.21723741237965996,True,True,False,False,False
75,,ley046f-06-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0002438148090878917,85.0,0.5193674996193289,0.0183494801294728,0.04801943223406547,-0.004630582898469878,0.0,active,0.26974259966083364,IC,TBD,DS,TBD,False,ley,TIN,0.13104578973220338,0.21723741237965996,True,True,False,False,False
322,,ley046f-06-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.6330785017618565,0.04034539540729396,1.6856672439244214,0.9536652223011371,0.0,baseline,0.400788389393037,IC,TBD,DS,TBD,False,ley,TIN,0.13104578973220338,0.21723741237965996,True,True,False,False,False
74,,ley046f-06-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.5193674996193289,0.0183494801294728,1.9419218585731641,1.0031971218448388,0.0,baseline,0.26974259966083364,IC,TBD,DS,TBD,False,ley,TIN,0.13104578973220338,0.21723741237965996,True,True,False,False,False
321,,ley046f-08-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.1698502551225092,85.0,0.7302224433675311,0.009785500063481159,-0.3357530623959369,-0.2847174604616037,0.0,active,0.5332248167976471,IC,TBD,DS,TBD,False,ley,TIN,0.021563632041096237,-0.16651696390241252,False,True,False,False,False
77,,ley046f-08-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0033332912200966665,85.0,0.7153049592702059,0.009695425934524316,-0.01901386711742628,-0.022472950337489462,0.0,active,0.5116611847565509,IC,TBD,DS,TBD,False,ley,TIN,0.021563632041096237,-0.16651696390241252,False,True,False,False,False
320,,ley046f-08-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.7302224433675311,0.009785500063481159,1.2315722581783963,1.0955574059532107,0.0,baseline,0.5332248167976471,IC,TBD,DS,TBD,False,ley,TIN,0.021563632041096237,-0.16651696390241252,False,True,False,False,False
76,,ley046f-08-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.7153049592702059,0.009695425934524316,1.1314522195278969,1.0156250252750698,0.0,baseline,0.5116611847565509,IC,TBD,DS,TBD,False,ley,TIN,0.021563632041096237,-0.16651696390241252,False,True,False,False,False
329,,ley046f-12-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.03324400591454954,85.0,0.7680790458067219,0.018957109303553082,-0.2837960414056372,-0.1713413033098015,0.0,active,0.5899454206073644,IC,TBD,DS,TBD,False,ley,TIN,0.007114115062157866,-0.03397465486859823,False,True,False,False,False
83,,ley046f-12-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0007306489540486863,85.0,0.763433890749688,0.01941543109605145,0.021083119448627625,0.01287291844682462,0.0,active,0.5828313055452066,IC,TBD,DS,TBD,False,ley,TIN,0.007114115062157866,-0.03397465486859823,False,True,False,False,False
328,,ley046f-12-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.7680790458067219,0.018957109303553082,3.231896761515217,1.0585289466962329,0.0,baseline,0.5899454206073644,IC,TBD,DS,TBD,False,ley,TIN,0.007114115062157866,-0.03397465486859823,False,True,False,False,False
82,,ley046f-12-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.763433890749688,0.01941543109605145,3.1204764276316306,0.9911266328779582,0.0,baseline,0.5828313055452066,IC,TBD,DS,TBD,False,ley,TIN,0.007114115062157866,-0.03397465486859823,False,True,False,False,False
335,,ley046f-13-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.3362300319885807,85.0,0.4744179694165281,0.03157283541956085,-0.4163564179174911,-0.5582851855558989,0.0,active,0.2250724097053018,IC,TBD,DS,TBD,False,ley,TIN,0.12588291688962217,-0.33333590722634426,True,True,False,False,False
85,,ley046f-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0028941247622364533,85.0,0.3149436343469727,0.024272813244274397,-0.009478022334699946,0.00499417893089944,0.0,active,0.09918949281567964,IC,TBD,DS,TBD,False,ley,TIN,0.12588291688962217,-0.33333590722634426,True,True,False,False,False
334,,ley046f-13-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.4744179694165281,0.03157283541956085,0.8380793786257446,1.176015732978672,0.0,baseline,0.2250724097053018,IC,TBD,DS,TBD,False,ley,TIN,0.12588291688962217,-0.33333590722634426,True,True,False,False,False
84,,ley046f-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.3149436343469727,0.024272813244274397,0.7046672268158714,0.9973395220947121,0.0,baseline,0.09918949281567964,IC,TBD,DS,TBD,False,ley,TIN,0.12588291688962217,-0.33333590722634426,True,True,False,False,False
337,,ley046f-21-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.039764427326820215,95.0,0.3642318127319417,0.027785722452071476,-0.2924336408154843,-0.4059835027707863,0.0,active,0.13266481340599626,IC,TBD,DS,TBD,True,ley,TIN,0.010707561663825471,-0.04068048063967189,False,True,False,False,False
93,,ley046f-21-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0009160533128516756,95.0,0.3492237846169284,0.023564222147285967,0.0013007029451227528,-0.10670105617128887,0.0,active,0.12195725174217079,IC,TBD,DS,TBD,True,ley,TIN,0.010707561663825471,-0.04068048063967189,False,True,False,False,False
336,,ley046f-21-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.3642318127319417,0.027785722452071476,3.243619973453748,1.1398467406782014,0.0,baseline,0.13266481340599626,IC,TBD,DS,TBD,True,ley,TIN,0.010707561663825471,-0.04068048063967189,False,True,False,False,False
92,,ley046f-21-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.3492237846169284,0.023564222147285967,3.142389911103713,1.0741243798350355,0.0,baseline,0.12195725174217079,IC,TBD,DS,TBD,True,ley,TIN,0.010707561663825471,-0.04068048063967189,False,True,False,False,False
351,,ley046f-22-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.0589576493802976,95.0,0.3593336900906885,0.03407179118643111,-0.17932692454572013,-0.6170340639345514,0.0,active,0.12912070083419097,IC,TBD,DS,TBD,True,ley,TIN,0.009576416933616605,-0.06345743341703738,False,True,False,False,False
99,,ley046f-22-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.004499784036739779,95.0,0.3457517663014527,0.033400576598557004,-0.016322957103381303,-0.09002145808332535,0.0,active,0.11954428390057437,IC,TBD,DS,TBD,True,ley,TIN,0.009576416933616605,-0.06345743341703738,False,True,False,False,False
350,,ley046f-22-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.3593336900906885,0.03407179118643111,1.0710573941178232,1.2157279652272497,0.0,baseline,0.12912070083419097,IC,TBD,DS,TBD,True,ley,TIN,0.009576416933616605,-0.06345743341703738,False,True,False,False,False
98,,ley046f-22-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.3457517663014527,0.033400576598557004,1.0194672343379074,1.0617075062659005,0.0,baseline,0.11954428390057437,IC,TBD,DS,TBD,True,ley,TIN,0.009576416933616605,-0.06345743341703738,False,True,False,False,False
357,,ley046f-27-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.00013228015160479374,85.0,0.3964619405340327,0.020825046580376462,0.02732913463454555,0.05480639250996229,0.0,active,0.1571820702920109,IC,TBD,DS,TBD,False,ley,TIN,-0.003238481960022549,0.0013810811591961672,False,True,False,False,False
101,,ley046f-27-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0015133613108009609,85.0,0.4005253453303966,0.02021992167603416,0.0564326897732421,-0.006833810737433099,0.0,active,0.16042055225203344,IC,TBD,DS,TBD,False,ley,TIN,-0.003238481960022549,0.0013810811591961672,False,True,False,False,False
356,,ley046f-27-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.3964619405340327,0.020825046580376462,3.620843115243404,0.9813516192590062,0.0,baseline,0.1571820702920109,IC,TBD,DS,TBD,False,ley,TIN,-0.003238481960022549,0.0013810811591961672,False,True,False,False,False
100,,ley046f-27-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.4005253453303966,0.02021992167603416,3.5913304185948585,1.004882131551926,0.0,baseline,0.16042055225203344,IC,TBD,DS,TBD,False,ley,TIN,-0.003238481960022549,0.0013810811591961672,False,True,False,False,False
361,,ley046f-28-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.009189027329132212,85.0,0.3788973708289973,0.020497165869266015,-0.04710133864538192,-0.12576142392032347,0.0,active,0.14356321762112673,IC,TBD,DS,TBD,False,ley,TIN,-0.0039777314125098995,-0.008732649035582785,False,True,False,False,False
107,,ley046f-28-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00045637829354942664,85.0,0.3841105947948281,0.020407011513576302,-0.03136750235714024,-0.11244101305854863,0.0,active,0.14754094903363663,IC,TBD,DS,TBD,False,ley,TIN,-0.0039777314125098995,-0.008732649035582785,False,True,False,False,False
360,,ley046f-28-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.3788973708289973,0.020497165869266015,1.6088863328794614,1.0427023981470716,0.0,baseline,0.14356321762112673,IC,TBD,DS,TBD,False,ley,TIN,-0.0039777314125098995,-0.008732649035582785,False,True,False,False,False
106,,ley046f-28-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.3841105947948281,0.020407011513576302,1.6144921130382923,1.0772346059499636,0.0,baseline,0.14754094903363663,IC,TBD,DS,TBD,False,ley,TIN,-0.0039777314125098995,-0.008732649035582785,False,True,False,False,False
363,,ley046f-30-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.015206533235089768,95.0,0.3253725216838527,0.02126165462825497,-0.11794036848252705,-0.3162151343276715,0.0,active,0.1058672778669092,IC,TBD,DS,TBD,True,ley,TIN,0.00010939448053196021,-0.015096038291127996,False,True,False,False,False
113,,ley046f-30-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00011049494396177195,95.0,0.3252043717208876,0.019203149750936704,0.005805167509735329,0.027999522637108386,0.0,active,0.10575788338637725,IC,TBD,DS,TBD,True,ley,TIN,0.00010939448053196021,-0.015096038291127996,False,True,False,False,False
362,,ley046f-30-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.3253725216838527,0.02126165462825497,2.990040989358471,1.109051676007232,0.0,baseline,0.1058672778669092,IC,TBD,DS,TBD,True,ley,TIN,0.00010939448053196021,-0.015096038291127996,False,True,False,False,False
112,,ley046f-30-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.3252043717208876,0.019203149750936704,2.945726753911491,0.9808322496623879,0.0,baseline,0.10575788338637725,IC,TBD,DS,TBD,True,ley,TIN,0.00010939448053196021,-0.015096038291127996,False,True,False,False,False
371,,ley046f-32-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.003285112619271121,85.0,0.33601050100613633,0.028241804228124705,0.02452813805146135,-0.6929537583957881,0.0,active,0.11290305678639474,IC,TBD,DS,TBD,False,ley,TIN,0.005795493429706103,-0.003130593118770654,False,True,False,False,False
117,,ley046f-32-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.000154519500500467,85.0,0.3272729187645819,0.021426092261932456,0.0034716217208370518,-0.02549129810925093,0.0,active,0.10710756335668864,IC,TBD,DS,TBD,False,ley,TIN,0.005795493429706103,-0.003130593118770654,False,True,False,False,False
370,,ley046f-32-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.33601050100613633,0.028241804228124705,3.6536391688751664,1.2375163433241685,0.0,baseline,0.11290305678639474,IC,TBD,DS,TBD,False,ley,TIN,0.005795493429706103,-0.003130593118770654,False,True,False,False,False
116,,ley046f-32-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.3272729187645819,0.021426092261932456,3.659641637199635,1.0171424488948078,0.0,baseline,0.10710756335668864,IC,TBD,DS,TBD,False,ley,TIN,0.005795493429706103,-0.003130593118770654,False,True,False,False,False
373,,ley046f-38-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.11836124577836755,99.4955,0.41736138893325664,0.027356579175933548,-0.4605078365991767,-0.5363690686741461,0.0,active,0.17419052897229712,IC,TBD,DS,TBD,True,ley,TIN,0.06061026222037916,-0.11889463227614766,True,True,False,False,False
121,,ley046f-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.000533386497780104,99.4955,0.337016715834568,0.03192156347389768,-0.03971305008935019,-0.09968680141807476,0.0,active,0.11358026675191796,IC,TBD,DS,TBD,True,ley,TIN,0.06061026222037916,-0.11889463227614766,True,True,False,False,False
372,,ley046f-38-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,99.4955,0.41736138893325664,0.027356579175933548,2.1984318290779696,1.1831128945705074,0.0,baseline,0.17419052897229712,IC,TBD,DS,TBD,True,ley,TIN,0.06061026222037916,-0.11889463227614766,True,True,False,False,False
120,,ley046f-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.4955,0.337016715834568,0.03192156347389768,2.0686224485409137,1.068787323396314,0.0,baseline,0.11358026675191796,IC,TBD,DS,TBD,True,ley,TIN,0.06061026222037916,-0.11889463227614766,True,True,False,False,False
379,,ley046f-41-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.4109824744171048,85.0,0.5098219477148895,0.04355601405213979,0.40880499346010996,0.2551036234839809,0.0,active,0.2599184183718036,IC,TBD,DS,TBD,False,ley,TIN,0.19821938617993093,0.40870921037904756,True,True,False,False,False
127,,ley046f-41-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.002273264038057201,85.0,0.24839289883543902,0.0345438382462414,-0.0012052128513467095,-0.11718515123386446,0.0,active,0.061699032191872644,IC,TBD,DS,TBD,False,ley,TIN,0.19821938617993093,0.40870921037904756,True,True,False,False,False
378,,ley046f-41-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.5098219477148895,0.04355601405213979,0.32078987252443225,0.8904939808500142,0.0,baseline,0.2599184183718036,IC,TBD,DS,TBD,False,ley,TIN,0.19821938617993093,0.40870921037904756,True,True,False,False,False
126,,ley046f-41-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.24839289883543902,0.0345438382462414,0.4618268991940319,1.080440019093508,0.0,baseline,0.061699032191872644,IC,TBD,DS,TBD,False,ley,TIN,0.19821938617993093,0.40870921037904756,True,True,False,False,False
385,,ley046f-44-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.5184201061023976,85.0,0.6428496235905582,0.053518516269673855,2.5972627544264912,0.1600627697916265,0.0,active,0.41325563855052233,IC,TBD,DS,TBD,False,ley,TIN,0.3702669523770829,0.5166948706990984,True,True,False,False,False
135,,ley046f-44-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0017252354032992205,85.0,0.2073371316803612,0.041610914691040335,0.04198588213056072,-0.07177475010054027,0.0,active,0.042988686173439435,IC,TBD,DS,TBD,False,ley,TIN,0.3702669523770829,0.5166948706990984,True,True,False,False,False
384,,ley046f-44-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.6428496235905582,0.053518516269673855,1.4260899235794824,0.9017621659080955,0.0,baseline,0.41325563855052233,IC,TBD,DS,TBD,False,ley,TIN,0.3702669523770829,0.5166948706990984,True,True,False,False,False
134,,ley046f-44-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.2073371316803612,0.041610914691040335,2.2934938098011357,1.0492956931715187,0.0,baseline,0.042988686173439435,IC,TBD,DS,TBD,False,ley,TIN,0.3702669523770829,0.5166948706990984,True,True,False,False,False
391,,ley046f-55-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.15133717208052064,84.6677,0.3689275426945824,0.023207391444089984,-0.19988395310971666,-0.3564483808924116,0.0,active,0.13610753175866291,IC,TBD,DS,TBD,False,ley,TIN,0.03957296751572684,-0.15358159389162565,True,True,False,False,False
145,,ley046f-55-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.002244421811105005,84.6677,0.3107001194768616,0.0207061523121717,-0.015135874408354531,-0.21695097947495112,0.0,active,0.09653456424293608,IC,TBD,DS,TBD,False,ley,TIN,0.03957296751572684,-0.15358159389162565,True,True,False,False,False
390,,ley046f-55-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,84.6677,0.3689275426945824,0.023207391444089984,0.7440422640803128,1.1273628184926814,0.0,baseline,0.13610753175866291,IC,TBD,DS,TBD,False,ley,TIN,0.03957296751572684,-0.15358159389162565,True,True,False,False,False
144,,ley046f-55-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,84.6677,0.3107001194768616,0.0207061523121717,0.6855387126783586,1.1469207895489784,0.0,baseline,0.09653456424293608,IC,TBD,DS,TBD,False,ley,TIN,0.03957296751572684,-0.15358159389162565,True,True,False,False,False
393,,ley046f-60-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.029062904554435214,95.0,0.4616492634365715,0.02492476769000363,-0.048648293078826864,-0.026668638455306128,0.0,active,0.21312004243152896,IC,TBD,DS,TBD,True,ley,TIN,0.0019070350263364622,-0.0290939399036694,False,True,False,False,False
139,,ley046f-60-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,3.1035349234185153e-05,95.0,0.4595791633714397,0.0276993373748984,-0.0035410030571935975,-0.03227537192868772,0.0,active,0.2112130074051925,IC,TBD,DS,TBD,True,ley,TIN,0.0019070350263364622,-0.0290939399036694,False,True,False,False,False
392,,ley046f-60-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.4616492634365715,0.02492476769000363,0.9113815489609426,1.0091282114643785,0.0,baseline,0.21312004243152896,IC,TBD,DS,TBD,True,ley,TIN,0.0019070350263364622,-0.0290939399036694,False,True,False,False,False
138,,ley046f-60-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.4595791633714397,0.0276993373748984,0.8972170153721928,1.0221805109008626,0.0,baseline,0.2112130074051925,IC,TBD,DS,TBD,True,ley,TIN,0.0019070350263364622,-0.0290939399036694,False,True,False,False,False
