,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt
58,TAR010c-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0005176940581234637,95.0,0.8981607043235996,0.007645051504355785,0.014672824540730888,0.012488646403537378,0.0,PASSIVE_1
59,TAR010c-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.00015013109930545003,95.0,0.8981607043235996,0.007645051504355785,0.005252424397173581,0.0025690338550249875,0.0,ACTIVE_2
60,TAR010c-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-0.0007024686707437628,95.0,0.8981607043235996,0.007645051504355785,0.003794598572612922,-0.010580960477578685,0.0,PASSIVE_2
61,TAR010c-38-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,79.1107,0.7863681278577215,0.014984639525857312,0.5925285962688233,1.0019017322396777,0.0,baseline
62,TAR010c-38-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,0.0011911968582598252,79.1107,0.7863681278577215,0.014984639525857312,-0.010984564486394621,0.024157995493411202,0.0,ACTIVE_0
63,TAR010c-38-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0003556616712968869,79.1107,0.7863681278577215,0.014984639525857312,0.0015052857564793695,-0.03366753720638917,0.0,ACTIVE_1
64,TAR010c-38-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0008399073363359307,79.1107,0.7863681278577215,0.014984639525857312,-0.005276092826991177,-0.010919558631430777,0.0,PASSIVE_1
65,BRT033b-15-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,71.2945,0.44418947802090114,0.0169501236503647,0.22716916870766654,1.0271586824033494,0.0,baseline
66,BRT033b-15-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.008945148879555652,71.2945,0.44418947802090114,0.0169501236503647,-0.0041993563394725165,-0.01639220260632964,0.0,ACTIVE_1
67,BRT033b-15-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.00261082141872476,71.2945,0.44418947802090114,0.0169501236503647,0.0024226091355704256,-0.03174576954891913,0.0,ACTIVE_2
68,BRT033b-15-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.002675946133400778,71.2945,0.44418947802090114,0.0169501236503647,0.0018735068746344769,-0.06890313505968057,0.0,PASSIVE_1
69,TAR010c-35-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,85.0,0.8900662881057666,0.007074617592694954,0.8880158069786728,0.9985244836979568,0.0,baseline
70,TAR010c-35-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,0.0012367537194014385,85.0,0.8900662881057666,0.007074617592694954,-0.01240082678452397,0.0006373724690644881,0.0,ACTIVE_0
71,TAR010c-35-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00019539395800107745,85.0,0.8900662881057666,0.007074617592694954,-0.004095154820698422,0.00040688705148956043,0.0,ACTIVE_1
72,TAR010c-35-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.000654969071409365,85.0,0.8900662881057666,0.007074617592694954,0.004656117917245638,0.010719083320172119,0.0,PASSIVE_1
73,BRT033b-41-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,85.0,0.5412410594723303,0.01735166263433139,0.30367908432722585,1.0001723591408154,0.0,baseline
74,BRT033b-41-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00226484487900053,85.0,0.5412410594723303,0.01735166263433139,0.0037752637975505517,-0.00028874051266568123,0.0,ACTIVE_1
75,BRT033b-41-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0022658105030417333,85.0,0.5412410594723303,0.01735166263433139,-0.002659654324424966,-0.027276417598713038,0.0,ACTIVE_2
76,BRT033b-41-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0015376634725260195,85.0,0.5412410594723303,0.01735166263433139,0.021212886920583193,0.08515549807674667,0.0,PASSIVE_1
