,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,d_amplitude,d_base,d_kappa,g_amplitude,g_base,g_kappa
326,BRT037b-48-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0014168085698378088,85.0,[0.47141318],[0.01861453],0.5318365470520322,4.2971522920698915,0.0,PASSIVE_1,0.42586525569044,1.9628092589392445,-0.5226219681239392,0.7473048066983861,0.3151642185983885,0.5773764738056213
327,BRT037b-51-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,77.5327,[0.56198908],[0.01907521],-0.00406969363443391,1.0006498361101521,0.0,baseline,0.2827387184093003,0.374985654321507,-0.019008955175246884,0.6366711261895206,0.540371845133587,0.023517592614124328
328,BRT037b-51-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0003780482029080763,77.5327,[0.56198908],[0.01907521],0.023470225104979415,-0.02578371998751186,0.0,pupil,0.2827387184093003,0.374985654321507,-0.019008955175246884,0.6366711261895206,0.540371845133587,0.023517592614124328
329,BRT037b-51-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.003377995067599038,77.5327,[0.56198908],[0.01907521],-0.046787062175642144,0.09702151871396812,0.0,ACTIVE_0,0.2827387184093003,0.374985654321507,-0.019008955175246884,0.6366711261895206,0.540371845133587,0.023517592614124328
330,BRT037b-51-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.004518123172580559,77.5327,[0.56198908],[0.01907521],-0.11254453020447794,0.29095094976441865,0.0,ACTIVE_1,0.2827387184093003,0.374985654321507,-0.019008955175246884,0.6366711261895206,0.540371845133587,0.023517592614124328
331,BRT037b-51-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0015854547035763884,77.5327,[0.56198908],[0.01907521],0.14965100793226552,-0.3262627679091562,0.0,PASSIVE_1,0.2827387184093003,0.374985654321507,-0.019008955175246884,0.6366711261895206,0.540371845133587,0.023517592614124328
332,BRT037b-63-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,95.0,[0.7432934],[0.01839694],0.17305687816057302,1.01034781360988,0.0,baseline,1.1076777147271704,2.5352071777427208,-0.03381202987379302,0.605734704012627,0.5686582426334268,0.03020501787001813
333,BRT037b-63-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.00036142865904527377,95.0,[0.7432934],[0.01839694],-0.0016688413887140392,0.00046425829828439637,0.0,pupil,1.1076777147271704,2.5352071777427208,-0.03381202987379302,0.605734704012627,0.5686582426334268,0.03020501787001813
334,BRT037b-63-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.0017484590214920147,95.0,[0.7432934],[0.01839694],0.10983119024029579,0.18128462233133708,0.0,ACTIVE_0,1.1076777147271704,2.5352071777427208,-0.03381202987379302,0.605734704012627,0.5686582426334268,0.03020501787001813
335,BRT037b-63-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.0017633164987989616,95.0,[0.7432934],[0.01839694],0.03722372960317983,0.02962873616653855,0.0,ACTIVE_1,1.1076777147271704,2.5352071777427208,-0.03381202987379302,0.605734704012627,0.5686582426334268,0.03020501787001813
336,BRT037b-63-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-3.474505270877078e-05,95.0,[0.7432934],[0.01839694],0.14907614232465777,0.0901119893259844,0.0,PASSIVE_1,1.1076777147271704,2.5352071777427208,-0.03381202987379302,0.605734704012627,0.5686582426334268,0.03020501787001813
337,BRT037b-63-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.0018668300580213174,95.0,[0.7432934],[0.01839694],-0.016731850791501753,-0.13842348865647272,0.0,ACTIVE_2,1.1076777147271704,2.5352071777427208,-0.03381202987379302,0.605734704012627,0.5686582426334268,0.03020501787001813
338,BRT037b-63-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-8.352047302319074e-05,95.0,[0.7432934],[0.01839694],-0.048668989133392515,-0.27054194953817423,0.0,PASSIVE_2,1.1076777147271704,2.5352071777427208,-0.03381202987379302,0.605734704012627,0.5686582426334268,0.03020501787001813
339,BRT037b-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,85.0,[0.69949106],[0.01939369],0.2903852566685564,0.7994845847917741,0.0,baseline,1.0216569668430862,2.1431298140319965,0.006936720516264638,0.6311145590090657,0.6038989043535381,-0.16083699091313094
340,BRT037b-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0056762209954172,85.0,[0.69949106],[0.01939369],-0.024828656537882982,-0.041861672049043785,0.0,pupil,1.0216569668430862,2.1431298140319965,0.006936720516264638,0.6311145590090657,0.6038989043535381,-0.16083699091313094
341,BRT037b-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.0002505468732547509,85.0,[0.69949106],[0.01939369],0.058061324655823886,0.07016151639060438,0.0,ACTIVE_0,1.0216569668430862,2.1431298140319965,0.006936720516264638,0.6311145590090657,0.6038989043535381,-0.16083699091313094
342,BRT037b-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.002360075016832832,85.0,[0.69949106],[0.01939369],0.2328495089574579,0.3385387362406124,0.0,ACTIVE_1,1.0216569668430862,2.1431298140319965,0.006936720516264638,0.6311145590090657,0.6038989043535381,-0.16083699091313094
343,BRT037b-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0015310933802536737,85.0,[0.69949106],[0.01939369],0.19730758625718756,0.25702778577801,0.0,PASSIVE_1,1.0216569668430862,2.1431298140319965,0.006936720516264638,0.6311145590090657,0.6038989043535381,-0.16083699091313094
344,BRT037b-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.0029478580829753313,85.0,[0.69949106],[0.01939369],-0.02216416256819984,0.07548094872490847,0.0,ACTIVE_2,1.0216569668430862,2.1431298140319965,0.006936720516264638,0.6311145590090657,0.6038989043535381,-0.16083699091313094
345,BRT037b-43-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.0009697026372150819,85.0,[0.69949106],[0.01939369],-0.2502069998737833,-0.4645871805750213,0.0,PASSIVE_2,1.0216569668430862,2.1431298140319965,0.006936720516264638,0.6311145590090657,0.6038989043535381,-0.16083699091313094
346,BRT037b-36-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,80.1245,[0.47185864],[0.02162148],0.24296912690259523,0.9050426057708758,0.0,baseline,0.7353631557302672,1.6369958305058852,-0.0033375957262228675,0.6831665778619499,0.5349828004767245,-0.035310593981346595
347,BRT037b-36-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.01203478183861331,80.1245,[0.47185864],[0.02162148],0.04042530971092863,0.11582287193636136,0.0,pupil,0.7353631557302672,1.6369958305058852,-0.0033375957262228675,0.6831665778619499,0.5349828004767245,-0.035310593981346595
348,BRT037b-36-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.0046955783661354325,80.1245,[0.47185864],[0.02162148],0.08967970482343696,0.2006084248227021,0.0,ACTIVE_0,0.7353631557302672,1.6369958305058852,-0.0033375957262228675,0.6831665778619499,0.5349828004767245,-0.035310593981346595
349,BRT037b-36-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.00017583157924018172,80.1245,[0.47185864],[0.02162148],0.40108181284101285,0.5449786411876165,0.0,ACTIVE_1,0.7353631557302672,1.6369958305058852,-0.0033375957262228675,0.6831665778619499,0.5349828004767245,-0.035310593981346595
350,BRT037b-36-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.004563207503490062,80.1245,[0.47185864],[0.02162148],0.17484574234975708,0.061220062105239205,0.0,PASSIVE_1,0.7353631557302672,1.6369958305058852,-0.0033375957262228675,0.6831665778619499,0.5349828004767245,-0.035310593981346595
351,BRT037b-36-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.009780734470211442,80.1245,[0.47185864],[0.02162148],-0.19835205767769276,-0.3255304953363768,0.0,ACTIVE_2,0.7353631557302672,1.6369958305058852,-0.0033375957262228675,0.6831665778619499,0.5349828004767245,-0.035310593981346595
352,BRT037b-36-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.004694794910840154,80.1245,[0.47185864],[0.02162148],-0.43364402772702687,-0.8030417696742005,0.0,PASSIVE_2,0.7353631557302672,1.6369958305058852,-0.0033375957262228675,0.6831665778619499,0.5349828004767245,-0.035310593981346595
353,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,98.7942,[0.18738416],[0.04434152],-0.7377656344564925,1.1911809168822027,0.0,baseline,0.004104771135801966,0.009037671802337322,0.2384108744103742,1.9107036875003796,0.31604312688646996,0.5363448197058471
354,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.014781862048381115,98.7942,[0.18738416],[0.04434152],-0.5851622721602718,1.518642325904871,0.0,pupil,0.004104771135801966,0.009037671802337322,0.2384108744103742,1.9107036875003796,0.31604312688646996,0.5363448197058471
355,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,0.010382080070701473,98.7942,[0.18738416],[0.04434152],-4.598543638405131,-3.684579199456235,0.0,ACTIVE_0,0.004104771135801966,0.009037671802337322,0.2384108744103742,1.9107036875003796,0.31604312688646996,0.5363448197058471
356,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.01740682689983385,98.7942,[0.18738416],[0.04434152],-0.3631465000778809,-0.09783811431011387,0.0,ACTIVE_1,0.004104771135801966,0.009037671802337322,0.2384108744103742,1.9107036875003796,0.31604312688646996,0.5363448197058471
357,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,0.030666198532148713,98.7942,[0.18738416],[0.04434152],-2.7550113614173335,-4.745301903834088,0.0,PASSIVE_1,0.004104771135801966,0.009037671802337322,0.2384108744103742,1.9107036875003796,0.31604312688646996,0.5363448197058471
358,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.01984678824799061,98.7942,[0.18738416],[0.04434152],0.860908679230978,0.09419352841431292,0.0,ACTIVE_2,0.004104771135801966,0.009037671802337322,0.2384108744103742,1.9107036875003796,0.31604312688646996,0.5363448197058471
359,BRT037b-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,0.024083152717011017,98.7942,[0.18738416],[0.04434152],-3.5210811401855033,-3.63965218403085,0.0,PASSIVE_2,0.004104771135801966,0.009037671802337322,0.2384108744103742,1.9107036875003796,0.31604312688646996,0.5363448197058471
360,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,95.0,[0.96313085],[0.00317688],0.0007235043504158422,1.0142193823406087,0.0,baseline,0.2424803539773465,0.06432620766834088,0.004261903302744551,0.5926843547467244,0.5857249767598336,0.010745161627605148
361,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.006341650616696898,95.0,[0.96313085],[0.00317688],-0.025967466385167816,0.04661322014458173,0.0,pupil,0.2424803539773465,0.06432620766834088,0.004261903302744551,0.5926843547467244,0.5857249767598336,0.010745161627605148
362,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,9.034972955494319e-05,95.0,[0.96313085],[0.00317688],-0.0275706679244197,-0.03577506212874661,0.0,ACTIVE_1,0.2424803539773465,0.06432620766834088,0.004261903302744551,0.5926843547467244,0.5857249767598336,0.010745161627605148
363,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.0004489523662595008,95.0,[0.96313085],[0.00317688],-0.003910885505689342,-0.17799051738369606,0.0,PASSIVE_1,0.2424803539773465,0.06432620766834088,0.004261903302744551,0.5926843547467244,0.5857249767598336,0.010745161627605148
364,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.0027546068831543324,95.0,[0.96313085],[0.00317688],-0.04813930851057595,0.07425310464064003,0.0,ACTIVE_2,0.2424803539773465,0.06432620766834088,0.004261903302744551,0.5926843547467244,0.5857249767598336,0.010745161627605148
365,BRT037b-36-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,6.238015717888366e-05,95.0,[0.96313085],[0.00317688],-0.13992579781114736,0.1893271045986548,0.0,PASSIVE_2,0.2424803539773465,0.06432620766834088,0.004261903302744551,0.5926843547467244,0.5857249767598336,0.010745161627605148
366,BRT037b-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,95.0,[0.77642361],[0.01283256],0.2577048546648918,1.1399558661591411,0.0,baseline,0.814150193532107,1.6455724900714652,-0.014155242225327231,0.587389758914677,0.5664120795735775,0.13665816095154518
367,BRT037b-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.000643723970852031,95.0,[0.77642361],[0.01283256],-0.02536737640595129,-0.006151206282397257,0.0,pupil,0.814150193532107,1.6455724900714652,-0.014155242225327231,0.587389758914677,0.5664120795735775,0.13665816095154518
368,BRT037b-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.00010933295945416972,95.0,[0.77642361],[0.01283256],0.04505303762231282,-0.13936039068807884,0.0,ACTIVE_0,0.814150193532107,1.6455724900714652,-0.014155242225327231,0.587389758914677,0.5664120795735775,0.13665816095154518
369,BRT037b-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.0003141301296859831,95.0,[0.77642361],[0.01283256],0.12852388008601082,-0.13559142573388933,0.0,ACTIVE_1,0.814150193532107,1.6455724900714652,-0.014155242225327231,0.587389758914677,0.5664120795735775,0.13665816095154518
370,BRT037b-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-3.870435643215976e-05,95.0,[0.77642361],[0.01283256],-0.012211011336837874,0.04230482948381452,0.0,PASSIVE_1,0.814150193532107,1.6455724900714652,-0.014155242225327231,0.587389758914677,0.5664120795735775,0.13665816095154518
371,BRT037b-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,0.0003445108226109203,95.0,[0.77642361],[0.01283256],0.03662515004503601,0.0020225924081580687,0.0,ACTIVE_2,0.814150193532107,1.6455724900714652,-0.014155242225327231,0.587389758914677,0.5664120795735775,0.13665816095154518
372,BRT037b-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,0.00010061115875460151,95.0,[0.77642361],[0.01283256],-0.15597210974801146,-0.12404631838486298,0.0,PASSIVE_2,0.814150193532107,1.6455724900714652,-0.014155242225327231,0.587389758914677,0.5664120795735775,0.13665816095154518
373,BRT037b-33-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,95.0,[0.48245089],[0.01418257],0.03752684813856748,1.1332990448210765,0.0,baseline,0.20365708183907144,0.31454709383479706,-0.08094711674961859,0.6922182578069451,0.43037217894569046,0.2743545834718558
374,BRT037b-33-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.008835624832050542,95.0,[0.48245089],[0.01418257],-0.054047242789730054,-0.1509272689674986,0.0,pupil,0.20365708183907144,0.31454709383479706,-0.08094711674961859,0.6922182578069451,0.43037217894569046,0.2743545834718558
375,BRT037b-33-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.0008641017082014143,95.0,[0.48245089],[0.01418257],0.22199070397913623,0.6804031059940676,0.0,ACTIVE_0,0.20365708183907144,0.31454709383479706,-0.08094711674961859,0.6922182578069451,0.43037217894569046,0.2743545834718558
376,BRT037b-33-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.0021874765792015624,95.0,[0.48245089],[0.01418257],-0.2957576236143128,0.38021351237958967,0.0,ACTIVE_1,0.20365708183907144,0.31454709383479706,-0.08094711674961859,0.6922182578069451,0.43037217894569046,0.2743545834718558
377,BRT037b-33-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.00033639206248091885,95.0,[0.48245089],[0.01418257],-0.35512504855729554,-0.15923506222838252,0.0,PASSIVE_1,0.20365708183907144,0.31454709383479706,-0.08094711674961859,0.6922182578069451,0.43037217894569046,0.2743545834718558
378,BRT037b-33-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.004593871267386064,95.0,[0.48245089],[0.01418257],0.14601879146511554,0.31997897408662157,0.0,ACTIVE_2,0.20365708183907144,0.31454709383479706,-0.08094711674961859,0.6922182578069451,0.43037217894569046,0.2743545834718558
379,BRT037b-33-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,0.0003766100740150969,95.0,[0.48245089],[0.01418257],0.20207833453343543,-0.11971803248044462,0.0,PASSIVE_2,0.20365708183907144,0.31454709383479706,-0.08094711674961859,0.6922182578069451,0.43037217894569046,0.2743545834718558
380,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,85.0,[0.95958778],[0.00184086],0.0012125897111843818,1.0580674917767676,0.0,baseline,0.19773285617639505,-0.010510667973336647,0.0004109279095327041,0.5958055718958312,0.5654882881701571,0.059433708537656546
381,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0021860213729693904,85.0,[0.95958778],[0.00184086],-0.025918096865793848,0.02157247745843061,0.0,pupil,0.19773285617639505,-0.010510667973336647,0.0004109279095327041,0.5958055718958312,0.5654882881701571,0.059433708537656546
382,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,0.0011429555512920033,85.0,[0.95958778],[0.00184086],-0.001166609231628565,0.05048132155631785,0.0,ACTIVE_0,0.19773285617639505,-0.010510667973336647,0.0004109279095327041,0.5958055718958312,0.5654882881701571,0.059433708537656546
383,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.00011700370180584528,85.0,[0.95958778],[0.00184086],-0.0037905604625526343,0.012424522201398332,0.0,ACTIVE_1,0.19773285617639505,-0.010510667973336647,0.0004109279095327041,0.5958055718958312,0.5654882881701571,0.059433708537656546
384,BRT037b-24-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,0.0005861246210289268,85.0,[0.95958778],[0.00184086],-0.011011227802194972,-0.0029389583201209156,0.0,PASSIVE_1,0.19773285617639505,-0.010510667973336647,0.0004109279095327041,0.5958055718958312,0.5654882881701571,0.059433708537656546
385,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,82.2466,[0.60631353],[0.0303314],-0.0204703595708546,1.0011587634973576,0.0,baseline,0.13172641258204437,0.11265971503919263,-0.03203992952048591,0.6108988896803378,0.5335873190509057,0.07028366834612641
386,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.02716772301914678,82.2466,[0.60631353],[0.0303314],-0.1562845851782377,-0.04747182833828379,0.0,pupil,0.13172641258204437,0.11265971503919263,-0.03203992952048591,0.6108988896803378,0.5335873190509057,0.07028366834612641
387,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_0,-0.021086219290837975,82.2466,[0.60631353],[0.0303314],0.5337684088188531,0.863436619347165,0.0,ACTIVE_0,0.13172641258204437,0.11265971503919263,-0.03203992952048591,0.6108988896803378,0.5335873190509057,0.07028366834612641
388,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.000208285948848259,82.2466,[0.60631353],[0.0303314],0.30366747520179144,0.10760174881571098,0.0,ACTIVE_1,0.13172641258204437,0.11265971503919263,-0.03203992952048591,0.6108988896803378,0.5335873190509057,0.07028366834612641
389,BRT037b-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.006446506710972396,82.2466,[0.60631353],[0.0303314],-0.15523751393289648,0.16648049652265032,0.0,PASSIVE_1,0.13172641258204437,0.11265971503919263,-0.03203992952048591,0.6108988896803378,0.5335873190509057,0.07028366834612641
390,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,95.0,[0.96658532],[0.00221687],-0.0016496604077338218,1.056961918914617,0.0,baseline,0.18978516960023822,-0.04126818006760626,0.0009827599148115776,0.5964415660696755,0.5708738768576043,0.05655630064881867
391,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,-0.035632247399766614,95.0,[0.96658532],[0.00221687],-0.01596332395638391,-0.01398655880027041,0.0,pupil,0.18978516960023822,-0.04126818006760626,0.0009827599148115776,0.5964415660696755,0.5708738768576043,0.05655630064881867
392,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,0.016529927416544625,95.0,[0.96658532],[0.00221687],-0.023155309264009237,-0.025362976527290748,0.0,ACTIVE_1,0.18978516960023822,-0.04126818006760626,0.0009827599148115776,0.5964415660696755,0.5708738768576043,0.05655630064881867
393,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,0.004539608515978904,95.0,[0.96658532],[0.00221687],0.038271617845601805,0.047645442333722546,0.0,PASSIVE_1,0.18978516960023822,-0.04126818006760626,0.0009827599148115776,0.5964415660696755,0.5708738768576043,0.05655630064881867
394,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.003166671453769706,95.0,[0.96658532],[0.00221687],-0.00038444958343590975,-0.03880229650944269,0.0,ACTIVE_2,0.18978516960023822,-0.04126818006760626,0.0009827599148115776,0.5964415660696755,0.5708738768576043,0.05655630064881867
395,BRT037b-13-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.007585308458004335,95.0,[0.96658532],[0.00221687],0.00033880399142310755,0.04142439709606345,0.0,PASSIVE_2,0.18978516960023822,-0.04126818006760626,0.0009827599148115776,0.5964415660696755,0.5708738768576043,0.05655630064881867
396,BRT037b-03-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,0.0,100.0,[0.50413498],[0.01574081],0.018956406629319713,1.0340646341354227,0.0,baseline,0.2015647642120463,0.08661906905830045,-0.006860469466479814,0.6104687653496,0.5921077611785976,0.029812375609033152
397,BRT037b-03-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.005849343320631199,100.0,[0.50413498],[0.01574081],0.006497161199749896,0.0060734635256097964,0.0,pupil,0.2015647642120463,0.08661906905830045,-0.006860469466479814,0.6104687653496,0.5921077611785976,0.029812375609033152
