,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,d_amplitude,d_base,d_kappa,d_offset,g_amplitude,g_base,g_kappa,g_offset
401,AMT018a-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,71.0,[0.87260387],[0.0080547],,,,baseline,0.15001258629571498,0.07231168762593368,0.001464052777045978,-0.0014672176752726428,1.4406401952257144,-0.005687537267696317,-0.0022186954181105493,0.002155386429052188
402,AMT018a-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.0186680064028926,71.0,[0.87260387],[0.0080547],,,,pupil,0.0006855779928649754,0.07231171089075894,-0.0074312819107886325,-0.005453864678013132,-0.003911306040475226,-0.005687544596845155,-0.0059266281802272764,0.005445417411625958
403,AMT018a-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.01279121105320146,71.0,[0.87260387],[0.0080547],,,,ACTIVE_1,-0.004092753326233572,0.07231171010295295,-0.010057994998759683,-0.008078632346997034,-0.00019267861466250002,-0.005687563166469005,-0.005646021602446734,-0.0015043701077147452
404,AMT018a-30-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.013789092369076437,71.0,[0.87260387],[0.0080547],,,,PASSIVE_1,-0.001223829176345053,0.07231176355503956,-0.00796683981031684,-0.0060365989713195515,0.07116291836979889,-0.005687522334272015,-0.0018333261079582872,-0.0004062921250804974
405,AMT018a-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,98.4313,[0.9592374],[0.00319134],,,,baseline,0.10212158393392876,0.003122682771304021,-0.00036356103181061185,0.00036207823615187925,1.4413177260679897,-0.0046046022143986015,-0.001934804352563561,0.0018181305450663203
406,AMT018a-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.019867300583031492,98.4313,[0.9592374],[0.00319134],,,,pupil,0.00342358772009783,0.0031226884403982207,-0.005148572931513052,-0.0010522142811765505,0.002187046913139263,-0.004604614503611727,-0.004357579167598052,0.0014436275159599994
407,AMT018a-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.002191271771849192,98.4313,[0.9592374],[0.00319134],,,,ACTIVE_1,0.006230077733331643,0.0031226887082161847,-0.006735938182690709,-0.0014791012660781244,0.01136173452032793,-0.004604610135721074,-0.00484516349453354,-0.001989954943608636
408,AMT018a-28-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.002308046833946784,98.4313,[0.9592374],[0.00319134],,,,PASSIVE_1,-0.014833402727628559,0.00312268077749394,-0.0054277235260569824,-0.0012519815153847788,0.03507635675107226,-0.004604616116442753,-0.0038535503475568833,-0.001532193976727866
409,AMT018a-16-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,71.0,[0.82118651],[0.01308444],,,,baseline,0.11828363118713421,0.02646560664949036,0.0002477576660516125,-0.00025017259447363585,1.4405764299424677,-0.005641709266617093,-0.002349214017603872,0.002216234776829757
410,AMT018a-16-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.038620967205237014,71.0,[0.82118651],[0.01308444],,,,pupil,0.019885588499761887,0.026465617065334568,-0.006394607174560913,-0.01528151557441009,0.024586369027593893,-0.005641797665922885,-0.0052004297068285145,-0.01337147312191395
411,AMT018a-16-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.007505567299328498,71.0,[0.82118651],[0.01308444],,,,ACTIVE_1,0.04133496903937075,0.02646560193226506,-0.0065428989514198675,-0.003837989853805444,0.08564358192453916,-0.005641772241877895,-0.0010103114129072304,-0.00044273941950657227
412,AMT018a-16-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.0013556618695714298,71.0,[0.82118651],[0.01308444],,,,PASSIVE_1,0.07150611472281576,0.026465670772093563,-0.004829903578701529,-0.0031704240157872745,-0.0853854510542618,-0.005641782841836926,-0.005667535127873756,-0.003282446075905702
413,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,96.0459,[0.77236224],[0.02771266],,,,baseline,0.10250688345887612,0.003725212273465492,-0.0003799514761935105,0.00037731470460938116,1.437002259143771,-0.010943453319230814,-0.0041613070642692275,0.004096045780944545
414,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,0.018708219295543824,96.0459,[0.77236224],[0.02771266],,,,pupil,-0.016786000930500148,0.003725187689931117,-0.012021320176828066,-0.008781385212473701,0.03135078646854646,-0.010943528671364307,-0.0028680236303493963,-0.002353960543156725
415,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.009210900452609179,96.0459,[0.77236224],[0.02771266],,,,ACTIVE_1,-0.029700101442540695,0.0037251468479970887,-0.010093544250208706,-0.0027890973028062713,0.0817469834777483,-0.010943419955242582,-0.0017887121446774408,-0.00043729040751842093
416,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.008347184682908206,96.0459,[0.77236224],[0.02771266],,,,PASSIVE_1,-0.042056456506639264,0.0037251510975795194,-0.0069460864625352295,-0.001967717944611481,0.007970696801511686,-0.010943505684145548,-0.004319012382159054,-0.0012706585269639244
417,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.00896524515380813,96.0459,[0.77236224],[0.02771266],,,,ACTIVE_2,0.009774839133206346,0.003725152346661522,-0.007814069834895663,-0.001929067092412498,0.0007515608790152218,-0.01094351966183871,-0.0047024360082357315,-0.0015353812830069603
418,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_2,-0.014930321109727133,96.0459,[0.77236224],[0.02771266],,,,PASSIVE_2,-0.005772065371905545,0.003725157620655196,-0.005554241984852088,-0.001709348256436869,0.06854262047002903,-0.010943471193658717,-0.001872719017520377,-0.00027612893416069053
419,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_3,-0.009619545189701992,96.0459,[0.77236224],[0.02771266],,,,PASSIVE_3,0.014077596701958045,0.003725180516082145,-0.0051445636439394074,-0.0015269021647880794,0.027766699502937094,-0.010943387971386508,-0.003665183715747372,-0.001021787111398841
420,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_3,0.002760462083174282,96.0459,[0.77236224],[0.02771266],,,,ACTIVE_3,0.008098158619166731,0.0037251922410873528,-0.00718273814787773,-0.0017561679421870115,0.032029909266888125,-0.010943497548412711,-0.0038015644114954934,-0.0011503858136096127
421,BRT036b-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_4,-0.008513263698195363,96.0459,[0.77236224],[0.02771266],,,,PASSIVE_4,-0.03710387359993252,0.003725220234355351,-0.006742604331525062,-0.0019579074265393182,0.007433842758590037,-0.010943503701879468,-0.004363029791167789,-0.0012995251851300707
422,BRT033b-55-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,85.0,[0.33915292],[0.02943829],,,,baseline,0.1078064880713581,0.01115723444217888,0.0019448712579035559,-0.0019372336667276505,1.5145160634777721,0.10194056251850647,0.03644139786965571,-0.03695404123957787
423,BRT033b-55-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.04510671720732663,85.0,[0.33915292],[0.02943829],,,,pupil,0.0061431026084729015,0.011157174661672943,-0.015605178300239964,0.005162301703292501,0.03704601251158016,0.10194032907628645,-0.00986513060687753,-0.02540238560468692
424,BRT033b-55-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_0,0.0020135335720667764,85.0,[0.33915292],[0.02943829],,,,ACTIVE_0,-0.010824716243041604,0.011156886470798946,-0.01500680911072245,0.01317709407722375,-0.5320619420242114,0.10194050281256792,-0.038395476415241714,-0.0196660044273673
425,BRT033b-55-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_-1,-0.004834649814883326,85.0,[0.33915292],[0.02943829],,,,ACTIVE_-1,-0.022388937786063802,0.011157070045950365,-0.015401427102936701,0.014670147984249,-0.44239534437966316,0.1019402188983782,-0.03288035998858402,-0.017350385150069536
426,BRT033b-45-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,77.8653,[0.3050497],[0.02107503],,,,baseline,0.1049800026311242,0.007515589779556614,-0.001162059082790543,0.0011459829786353733,1.4280135397398968,-0.024056623455855172,-0.008853596756919066,0.0088497931077933
427,BRT033b-45-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.01381094366066335,77.8653,[0.3050497],[0.02107503],,,,pupil,0.0151442155913934,0.007515837376495402,0.019986163699107315,0.02060552736008752,0.12748922107770036,-0.02405663720810414,0.026182164499503464,-0.0032964091153918525
428,BRT033b-45-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.005560413749980997,77.8653,[0.3050497],[0.02107503],,,,ACTIVE_1,-0.004584703675110682,0.0075162990253385045,-0.0019799881607685133,-0.01101726188361965,-0.3049980176753603,-0.024056707228103092,-0.03458503274322423,-0.01495388900016865
429,BRT033b-45-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.001935839776939888,77.8653,[0.3050497],[0.02107503],,,,ACTIVE_2,0.004276758253714236,0.007515764773419803,-0.0032430776107845193,-0.010101192534913147,0.11705095194497743,-0.0240568395589418,0.0016316659920275975,0.001646349001663095
430,BRT033b-45-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.0032043169723432827,77.8653,[0.3050497],[0.02107503],,,,PASSIVE_1,-0.01098572935793979,0.0075149586597811815,-0.006230689868657588,-0.01200253563044156,0.47797801597862655,-0.024056183291043018,0.046425067800168765,0.022420621353429624
431,BRT033b-41-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,85.0,[0.54316315],[0.01638122],,,,baseline,0.13014315372971824,0.04353999630690046,0.001168367408434265,-0.0011681736101802384,1.4483183067022796,0.005709893217157404,0.0016545551924864303,-0.0018693630247654338
432,BRT033b-41-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.012967406312306393,85.0,[0.54316315],[0.01638122],,,,pupil,-0.0047006823309787655,0.0435398925230228,-0.008471771488502542,0.0011864230796346073,-0.015238350395566503,0.005709909208555121,-0.009281661445691047,-0.0014445628142639125
433,BRT033b-41-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.0021284586391192755,85.0,[0.54316315],[0.01638122],,,,ACTIVE_1,-0.007689261958951315,0.04353996910781066,-0.009134047000318921,-0.004858587250143203,-0.04673534859712276,0.005709897535734489,-0.006570386642116515,-0.0024307091077914364
434,BRT033b-41-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.002955502425100802,85.0,[0.54316315],[0.01638122],,,,ACTIVE_2,-0.0027548572884704453,0.043539797324013196,-0.008906505748451126,-0.0047474032721602265,-0.12153026828091429,0.005709953248608104,-0.0068140549004580536,-0.002389061879968737
435,BRT033b-41-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.0017587201076718106,85.0,[0.54316315],[0.01638122],,,,PASSIVE_1,0.009875561456053561,0.04353987590828633,-0.011152467674301794,-0.006222968604949496,0.13782705435962828,0.005709983518790917,0.003022164497674487,0.0012557685218771058
436,BRT033b-12-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,72.5587,[0.86641166],[0.00599682],,,,baseline,0.10967256807891017,0.014078029456887398,-0.00018262171442000766,0.00017843072053490798,1.444464761741827,-0.00017657879422989042,-0.00018541169806370863,0.00012734469201465607
437,BRT033b-12-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,0.00319777462105148,72.5587,[0.86641166],[0.00599682],,,,pupil,0.008217330360669958,0.014078040674145347,-0.007107762001586452,0.004452544113828888,0.02404667952647214,-0.00017663435097645239,0.0031289952329304088,0.010352044165646071
438,BRT033b-12-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.003269377408386421,72.5587,[0.86641166],[0.00599682],,,,ACTIVE_1,-0.006106453741139967,0.014078049808724801,-0.00861378235971541,-0.008642858886957597,-0.0418797927818191,-0.00017661348430988798,-0.005075449538835087,-0.0016963744675993493
439,BRT033b-12-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.0017847148071899845,72.5587,[0.86641166],[0.00599682],,,,ACTIVE_2,0.006590478119437819,0.014078015309908185,-0.007172279451134296,-0.007198507433352336,-0.011808382054285945,-0.00017662161943365174,-0.004716914729907834,-0.0016429105542541387
440,BRT033b-12-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.00018632394164029225,72.5587,[0.86641166],[0.00599682],,,,PASSIVE_1,-0.030482312729293953,0.01407801434787336,-0.007909985238232475,-0.006224572380811048,0.04615396843158344,-0.0001766184828394697,-0.0030978751840776975,-0.00109433337657366
441,BRT026c-12-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,95.0,[0.26853162],[0.03072966],,,,baseline,0.0958119657343222,-0.006015307517326802,-0.0014152316163286642,0.001415880601183108,1.4040918446000836,-0.05878247171015529,-0.021454671879290087,0.02153910189621562
442,BRT026c-12-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.04606018669763528,95.0,[0.26853162],[0.03072966],,,,pupil,0.0022203682493413413,-0.006015569799038284,-0.010931662676696163,-0.010570160553253315,0.0037860450663868123,-0.058781940848338224,-0.017849534762348667,0.006142869186863347
443,BRT026c-12-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_0,0.001890784159129339,95.0,[0.26853162],[0.03072966],,,,ACTIVE_0,0.016437549690380502,-0.006015380721874788,-0.0043807956363580355,-0.008228709440781848,0.3388655979213285,-0.05878222601369386,0.018618329629457715,0.010130861578566156
444,BRT026c-12-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.000456973700326906,95.0,[0.26853162],[0.03072966],,,,ACTIVE_1,0.012118044435018616,-0.006015379389684895,-0.0042606906467695955,-0.009221522062299202,0.6428577074919163,-0.05878185824716019,0.044585387842903904,0.021690827282262414
445,BRT026c-12-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,0.0170719859341299,95.0,[0.26853162],[0.03072966],,,,ACTIVE_2,-0.01453170590804718,-0.006015548863330651,-0.005059753086320099,-0.009799127390301086,-0.2986173491131358,-0.058781899653009215,-0.02174039459750609,-0.007347198550445173
446,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,97.9643,[0.42431234],[0.02173135],,,,baseline,0.21287787380948311,0.16315333778531338,0.004675957444536533,-0.004688931177527894,1.450510188974667,0.009671872130274196,0.002282524715489902,-0.002893994933201303
447,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.0017270056587509579,97.9643,[0.42431234],[0.02173135],,,,pupil,-0.01986860410122171,0.16315343461318413,-0.024002676671083953,-0.006592901818745488,-0.11934289478704259,0.00967187023243458,-0.014261575963503217,-0.008347888053681569
448,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.0018659734873460938,97.9643,[0.42431234],[0.02173135],,,,ACTIVE_1,-0.0397518653582379,0.16315364897972684,-0.02413254492374782,-0.024713317192174462,-0.11017648369128168,0.009671874207336678,-0.00649019625134462,-0.005045088069388725
449,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.002173093547059251,97.9643,[0.42431234],[0.02173135],,,,PASSIVE_1,0.10677990980795675,0.16315340111863774,-0.005806339722508616,-0.010463694665620752,0.15492553535196404,0.009671578824766068,0.005115119114454762,0.0032828091507924886
450,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.0056336807033968775,97.9643,[0.42431234],[0.02173135],,,,ACTIVE_2,0.0029313816143622857,0.16315336322097265,-0.0175859963734019,-0.020889394442011582,0.05887718389375226,0.009671909497871212,-0.0028994313923819633,-0.0007904456474002048
451,BRT026c-07-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_3,0.004541497786327456,97.9643,[0.42431234],[0.02173135],,,,ACTIVE_3,-0.07405125196640058,0.16315332549989148,-0.02097644867469865,-0.024760516785737235,-0.1166133282647663,0.009671888525795008,-0.00500699680075095,-0.003994802113948089
452,AMT022c-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,98.3407,[0.44393076],[0.06102011],,,,baseline,0.10345250066806173,0.005030980025617143,0.0002502341889634686,-0.0002506021377807173,1.43575993692212,-0.012559530048563111,-0.004937773149658897,0.004785184430938718
453,AMT022c-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,0.009570750611264276,98.3407,[0.44393076],[0.06102011],,,,pupil,-0.004608509094652355,0.005030899711430947,-0.009437832003969474,-0.005138261542132089,0.09104924552037807,-0.012559822611013443,0.027113394570405673,0.03373699476153992
454,AMT022c-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.009142230889328057,98.3407,[0.44393076],[0.06102011],,,,ACTIVE_1,0.0049952237901961846,0.00503102597274935,-0.00806774192559829,0.0006400319221624727,-0.17533902131320805,-0.012559516873189763,-0.023093702773509955,-0.01016391634776612
455,AMT022c-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.0011076099654808381,98.3407,[0.44393076],[0.06102011],,,,PASSIVE_1,0.035067480514928126,0.0050309170880052465,-0.006648974156227205,-0.001335232306900911,0.05321334720245245,-0.012559155874367544,-0.002637796385752001,-0.0005957200129257697
456,AMT022c-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,-0.005163083105431451,98.3407,[0.44393076],[0.06102011],,,,ACTIVE_2,-0.0011188554101627351,0.005031047228140851,-0.007835599058598281,0.0007377182450930333,-0.09335471703776392,-0.012559297613695928,-0.011785336933525329,-0.005031643677647913
457,AMT022c-46-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_2,0.0023068962727375887,98.3407,[0.44393076],[0.06102011],,,,PASSIVE_2,0.002355067114063038,0.0050310210248578555,-0.007848843686782406,-0.0011277938178041221,0.41202081911474436,-0.012559286752324258,0.04029163213200036,0.019437335934252772
458,AMT026a-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,99.1953,[0.40180161],[0.02966179],,,,baseline,0.1045649677847295,0.007371755632321458,0.0011130261832570573,-0.0011445247625583295,1.505759085236309,0.08878916446535726,0.03211612207552997,-0.03238128154344867
459,AMT026a-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,0.02941083689565963,99.1953,[0.40180161],[0.02966179],,,,pupil,-0.000507523665141633,0.007371625781236018,0.0028732604921784073,0.026126953291016403,-0.06635539911960711,0.08878919602957683,-0.01831255624772373,0.023145432489267335
460,AMT026a-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,-0.0028290723250339166,99.1953,[0.40180161],[0.02966179],,,,ACTIVE_1,-0.05679243282868923,0.007371680828091474,-0.0112125991307375,0.006325993779827855,-0.7986137893855747,0.08878919713979053,-0.03089266496721128,-0.01574661051283398
461,AMT026a-13-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,-0.008635747028902165,99.1953,[0.40180161],[0.02966179],,,,PASSIVE_1,0.0134932347593588,0.0073714733200765355,-0.007172280675146249,0.003023746247331506,0.15086196336347987,0.08878893368406053,0.0022959627993169797,-0.001991874875771721
462,AMT022c-11-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,77.51,[0.40863125],[0.01959682],,,,baseline,0.2607652514433525,0.23182161465831164,0.009109166178695387,-0.009077051376297787,1.4691810598570376,0.03597592884134441,0.012664518954796467,-0.012933616243851332
463,AMT022c-11-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,0.00616163065360206,77.51,[0.40863125],[0.01959682],,,,pupil,-0.031102023860091997,0.23182114406284313,-0.02780492334002143,-0.014144909510134918,-0.13084116757972514,0.03597538660586001,0.0048112968902388805,0.058119104497000376
464,AMT022c-11-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_1,0.0032063035807332265,77.51,[0.40863125],[0.01959682],,,,ACTIVE_1,-0.023460395921100604,0.2318222742250727,-0.03388001405310399,-0.024712254199198404,-0.16284095687816577,0.03597594358288815,-0.009801595939003052,0.000378522286649335
465,AMT022c-11-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_1,0.0022772730600314115,77.51,[0.40863125],[0.01959682],,,,PASSIVE_1,-0.1024969465686284,0.23182115901665906,-0.03611818067362131,-0.024198901845485104,-0.08254233951225301,0.035976444247789854,-0.009825843887946247,-0.005550151610680028
466,AMT022c-11-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,ACTIVE_2,0.0017635274474622868,77.51,[0.40863125],[0.01959682],,,,ACTIVE_2,-0.052147617468040794,0.23182027451560433,-0.03725975579046223,-0.024726529722294197,-0.1428371909453413,0.03597581754997092,-0.008651897414661184,-0.00036366336807475066
467,AMT022c-11-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,PASSIVE_2,0.002826038258458757,77.51,[0.40863125],[0.01959682],,,,PASSIVE_2,0.01820093665027047,0.23182085318291504,-0.02217426815505511,-0.019253916236694972,-0.018282755989327416,0.03597576340059061,-0.007561895075639894,-0.004348830634956587
468,AMT022c-04-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,baseline,0.0,71.0,[0.38924887],[0.0261844],,,,baseline,0.10155894174459086,0.002377339201590094,-0.0008760438340416901,0.0008725514638298953,1.4422029806429513,-0.0035324000580991242,-0.0013289045800909257,0.0013136671601448279
469,AMT022c-04-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S.snl_jk.nf20-basic.t7,st.pup0.fil0,pupil,-0.0026238096826038506,71.0,[0.38924887],[0.0261844],,,,pupil,-0.015096342181488278,0.0023771788136781537,-0.015652925661456096,-0.03483410563257895,-0.06650231231853924,-0.0035326315601622318,-0.009542175373167424,0.004170225590542322
