cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,bestsnr,bestbf,PASSIVE_0_snr,PASSIVE_0_bf,PASSIVE_0,ACTIVE_1_snr,ACTIVE_1_bf,ACTIVE_1,ACTIVE_1_tf,ACTIVE_1_tardist,PASSIVE_1_snr,PASSIVE_1_bf,PASSIVE_1,ACTIVE_2_snr,ACTIVE_2_bf,ACTIVE_2,ACTIVE_2_tf,ACTIVE_2_tardist,ACTIVE_3_snr,ACTIVE_3_bf,ACTIVE_3,ACTIVE_3_tf,ACTIVE_3_tardist,ACTIVE_0_snr,ACTIVE_0_bf,ACTIVE_0,ACTIVE_0_tf,ACTIVE_0_tardist,PASSIVE_2_snr,PASSIVE_2_bf,PASSIVE_2,PASSIVE_3_snr,PASSIVE_3_bf,PASSIVE_3,ACTIVE_4_snr,ACTIVE_4_bf,ACTIVE_4,ACTIVE_4_tf,ACTIVE_4_tardist,PASSIVE_4_snr,PASSIVE_4_bf,PASSIVE_4,R2_diff,MIbeh_only,MIbeh_unique,sig_ubeh,sig_upup,sig_state,R2beh_unique,R2pup_unique
BRT039c-40-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,95.4293,0.4528835341551464,0.02561131891641364,0.026287653516000188,1.0226880272897123,baseline,0.20510349550885568,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,0.010855045456305659,95.4293,0.4528835341551464,0.02561131891641364,0.013340491651185164,0.027983661693100827,pupil,0.20510349550885568,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,active,-0.0007020740629081901,95.4293,0.4528835341551464,0.02561131891641364,0.03117529949457985,0.021035037280558538,active,0.20510349550885568,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,baseline,,95.4293,0.4527080004301465,0.025073099826395315,0.04746197945045445,0.9960776480633522,baseline,0.2049445336534615,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,pupil,0.013942100303597792,95.4293,0.4527080004301465,0.025073099826395315,0.014610197614182316,0.0607072751801729,pupil,0.2049445336534615,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,active,-0.02169534654901181,95.4293,0.4527080004301465,0.025073099826395315,-0.17840166807269972,0.3175928248092902,active,0.2049445336534615,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,baseline,,95.4293,0.4562197905953324,0.026004684539833667,1.1379991249872814,1.2442372081806432,baseline,0.20813649733084896,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,pupil,0.03643938586389997,95.4293,0.4562197905953324,0.026004684539833667,0.954532355556574,0.3430007532986809,pupil,0.20813649733084896,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,active,-0.009567989147239523,95.4293,0.4562197905953324,0.026004684539833667,0.044386138520663,0.062236636702320935,active,0.20813649733084896,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,baseline,,95.4293,0.4557459279053392,0.02636222522943195,0.8117886609914802,1.1931630917709686,baseline,0.20770435080229863,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,pupil,0.037004342315655865,95.4293,0.4557459279053392,0.02636222522943195,0.5120285738680616,1.03907236630902,pupil,0.20770435080229863,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-40-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,active,-0.016793453096035964,95.4293,0.4557459279053392,0.02636222522943195,-0.13898659756592488,1.8990275580190972,active,0.20770435080229863,A1,TBD,DS,False,True,BRT,TIN,0.9722200000000001,816,0.46839,735,BRT039c05_p_PTD.m,0.56382,816.0,BRT039c06_a_PTD.m,5000.0,-2.6153,0.9722200000000001,816.0,BRT039c07_p_PTD.m,0.6422800000000001,3809.0,BRT039c08_a_PTD.m,5000.0,-2.6153,,,,,,0.50432,1480.0,BRT039c04_a_PTD.m,5000.0,-2.6153,0.63875,3809.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.0026008552934429496,-0.02099327248610362,-0.00722546394879644,False,False,False,-0.00043214652855033675,0.002759817148837135
BRT039c-03-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,95.0,0.5031204248459675,0.0231887960261842,0.0006574559177045358,1.0335639150457565,baseline,0.25313016189718685,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,-0.0055571129797922746,95.0,0.5031204248459675,0.0231887960261842,0.005255661524898232,0.0228658588049625,pupil,0.25313016189718685,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,active,0.00051535253564003,95.0,0.5031204248459675,0.0231887960261842,0.07561677079219196,-0.2729859510012995,active,0.25313016189718685,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,baseline,,95.0,0.503931636899025,0.02269873367954993,0.014419221614107275,1.0197832316981268,baseline,0.25394709466773074,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,pupil,-0.0023430000163157353,95.0,0.503931636899025,0.02269873367954993,-0.18162699548817304,0.012101336333400487,pupil,0.25394709466773074,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,active,-0.02166485258361012,95.0,0.503931636899025,0.02269873367954993,-0.2978658586205186,-0.8022710749578005,active,0.25394709466773074,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,baseline,,95.0,0.5060517532351199,0.020787546860598503,-9.484328917391345,1.6393947077316526,baseline,0.25608837695233866,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,pupil,0.01909359562110026,95.0,0.5060517532351199,0.020787546860598503,4.414072716903412,10.292792144426489,pupil,0.25608837695233866,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,active,-0.001892315219502198,95.0,0.5060517532351199,0.020787546860598503,0.20979963608064084,-0.7403294141370003,active,0.25608837695233866,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,baseline,,95.0,0.511857005971059,0.018727078771866527,-4.523372926595902,3.841883704762948,baseline,0.2619975945616567,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,pupil,0.008755352698964028,95.0,0.511857005971059,0.018727078771866527,2.1783699187774093,-0.8146025483618666,pupil,0.2619975945616567,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-03-1,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh,active,-0.03220217881384798,95.0,0.511857005971059,0.018727078771866527,-3.5588503293571376,-3.0900233414121874,active,0.2619975945616567,A1,TBD,DS,False,True,BRT,TIN,1.7539,1763,1.0845,735,BRT039c05_p_PTD.m,0.8305600000000001,11676.0,BRT039c06_a_PTD.m,5000.0,-1.5039,1.379,11676.0,BRT039c07_p_PTD.m,1.1420000000000001,816.0,BRT039c08_a_PTD.m,5000.0,-1.5039,,,,,,0.60397,685.0,BRT039c04_a_PTD.m,5000.0,-1.5039,1.7539,1763.0,BRT039c09_p_PTD.m,,,,,,,,,,,,0.008867432664469876,-0.02218020511925015,-0.03030986359434578,False,False,False,0.005909217609318063,0.008050499893925978
BRT039c-24-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,baseline,,95.0,0.5278928009456558,0.026132326840666516,0.01517222514778056,1.039853165432385,baseline,0.2786708092902498,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
BRT039c-24-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,pupil,-0.006456684885275682,95.0,0.5278928009456558,0.026132326840666516,-0.009469065766917523,-0.0181233007987125,pupil,0.2786708092902498,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
BRT039c-24-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh0,active,-0.0007442897611351617,95.0,0.5278928009456558,0.026132326840666516,-0.007723679579157469,-0.1726377220592716,active,0.2786708092902498,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
BRT039c-24-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,baseline,,95.0,0.5313791949679088,0.025285249293494724,0.04136215747486261,0.9829588571623676,baseline,0.2823638488447428,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
BRT039c-24-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,pupil,0.0023761784820956057,95.0,0.5313791949679088,0.025285249293494724,-0.06296108303358973,-0.04585733528094222,pupil,0.2823638488447428,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
BRT039c-24-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.beh,active,-0.05122857853074908,95.0,0.5313791949679088,0.025285249293494724,-1.5807873141426632,-0.8544169368835579,active,0.2823638488447428,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
BRT039c-24-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,baseline,,95.0,0.5265231745119311,0.02601238742463694,0.00331731540654972,1.3409932670535083,baseline,0.27722665329812146,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
BRT039c-24-1,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup.beh0,pupil,0.0009857689543674255,95.0,0.5265231745119311,0.02601238742463694,0.2822044437119333,-0.25322633615004103,pupil,0.27722665329812146,A1,TBD,DS,False,True,BRT,TIN,0.66364,8520,0.34792,8824,BRT039c05_p_PTD.m,0.40004,15450.0,BRT039c06_a_PTD.m,5000.0,0.76893,0.37761999999999996,8824.0,BRT039c07_p_PTD.m,0.66364,8520.0,BRT039c08_a_PTD.m,5000.0,0.76893,,,,,,0.25217,8520.0,BRT039c04_a_PTD.m,5000.0,0.76893,0.41543,9138.0,BRT039c09_p_PTD.m,,,,,,,,,,,,-0.0002253290115040718,-0.050484288769613916,-0.047725366825504746,False,False,False,0.0012188269806242547,-0.003918368565997088
