,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
57,ley046g-39-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.00039982555084646043,95.0,0.3481299789920424,0.03328603535633177,-0.2585248031546473,-2.5450228401540156,pupil
58,ley046g-39-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g03_p_PTD,-0.0003200660667347165,95.0,0.3481299789920424,0.03328603535633177,-0.3468439145399717,2.5632725890065204,PASSIVE_1
59,ley046g-39-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g05_p_PTD,-0.0015971938889509667,95.0,0.3481299789920424,0.03328603535633177,-0.278950662991717,-2.6187032863768076,PASSIVE_2
60,ley046g-39-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g07_p_PTD,-0.0019485083456899617,95.0,0.3481299789920424,0.03328603535633177,0.12608148856618295,5.5471996956400735,PASSIVE_3
61,ley049h-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,99.0,0.9674183383925321,0.004830577282192551,0.04831287840705412,1.004268410749031,baseline
62,ley049h-a1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.012422965062622717,99.0,0.9674183383925321,0.004830577282192551,0.032781166638241516,-0.03328481101133789,pupil
63,ley046g-47-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.8038,0.3757208634000678,0.024080851379413494,0.2984936986828062,0.9815331338762645,baseline
64,ley046g-47-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.004156816035490979,95.8038,0.3757208634000678,0.024080851379413494,0.012881849612433466,0.13033831750433506,pupil
65,ley046g-47-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g03_p_PTD,0.00038545056656763994,95.8038,0.3757208634000678,0.024080851379413494,0.09453391112122599,-0.9047066459461355,PASSIVE_1
66,ley046g-47-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g05_p_PTD,-0.0031652724611692306,95.8038,0.3757208634000678,0.024080851379413494,-0.24580482818968735,-0.7154088314559421,PASSIVE_2
