,cellid,modelname,state_sig,state_chan,MI,r,r_se,d,g,state_chan_alt
99,btn079e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0035572131175054984,0.9117339546750072,0.007960862269244702,-0.0033132562098437137,0.0005615294232716664,active
100,btn079d-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.2754561320077916,0.02053924088469857,0.8629988674530727,1.031973935223391,baseline
101,btn079d-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,5.3429164585185087e-05,0.2754561320077916,0.02053924088469857,0.02290308818631873,-0.049691657640369244,active
102,btn077a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.62174073792682,0.018990284991300666,0.5444290199959678,0.9783897545902601,baseline
103,btn077a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00013477251413331558,0.62174073792682,0.018990284991300666,-0.0015128516155717038,0.03149561016956512,active
104,btn075a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.5562034194071142,0.02194607397356786,1.60434791671092,0.9738907093325627,baseline
105,btn075a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0008629601350191528,0.5562034194071142,0.02194607397356786,-0.004466951760894815,0.0396260318378278,active
106,btn075c-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8197654218254551,0.012915180555864492,0.613475038949945,0.9985192846170603,baseline
107,btn075c-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-3.7436521946255685e-05,0.8197654218254551,0.012915180555864492,0.01168923586220003,0.0021534917152049005,active
108,btn074e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.9677149813886565,0.003611713123847887,0.6142658680457885,0.992580851672199,baseline
