,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
91,ley046g-37-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,0.03954848618273533,85.0,0.36532463638740864,0.014694329606995607,-0.32219600102846097,-1.4821482893268776,PASSIVE_3
92,ley046g-39-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,95.0,0.2631334737208232,0.027409525157601807,0.5698535350498392,0.8884452144063211,baseline
93,ley046g-39-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,5.015702583234504e-05,95.0,0.2631334737208232,0.027409525157601807,-0.01333372655707748,-0.14068528242110406,pupil
94,ley046g-39-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_1,-0.00031532807749559824,95.0,0.2631334737208232,0.027409525157601807,0.0041530737698632575,0.019860564057973394,ACTIVE_1
95,ley046g-39-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_1,-0.00040653388745017806,95.0,0.2631334737208232,0.027409525157601807,-0.15330472800475697,-1.1000285022527339,PASSIVE_1
96,ley046g-39-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_2,-0.017327911811302117,95.0,0.2631334737208232,0.027409525157601807,0.047132937353366704,-0.5068222276817669,PASSIVE_2
97,ley046g-39-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,ACTIVE_2,-0.017285004365175615,95.0,0.2631334737208232,0.027409525157601807,0.04872702115363691,0.1176513196817776,ACTIVE_2
98,ley046g-39-1,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,PASSIVE_3,-0.017553153330826212,95.0,0.2631334737208232,0.027409525157601807,0.025018220414507058,0.1489244815673594,PASSIVE_3
99,ley046g-31-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,baseline,,80.6915,0.28721203961315533,0.022303470473323702,0.4421506808713508,2.3745827823944903,baseline
100,ley046g-31-2,psth.fs20.pup-ld-st.pup0.fil0-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.fil0,pupil,0.0005126768880942079,80.6915,0.28721203961315533,0.022303470473323702,-0.030584051366353178,-0.9648099458677006,pupil
